Time,GyroX,GyroY,GyroZ,PosX,PosY,PosZ,ForPie,ForThe,
1.6777216E7,-0.29775283,-0.3808152,-1.008087,0.0033510731168315344,-0.05105640811142396,0.5978143876739296,0.0318039942710166,-0.5714485693832431,
1.6777216E7,-0.29775283,-0.43151703,-1.0514585,0.004201496474459392,-0.061023569457262776,0.596873939796587,0.01962890966993354,-0.31196527040693667,
1.6777216E7,-0.22872505,-0.51154035,-1.1540838,0.005914879257369699,-0.08273385571217036,0.5942391369916649,0.27750373202066086,-0.3885115117213214,
1.6777216E7,-0.22872505,-0.5500249,-1.2279985,0.006786194017917597,-0.09415279151678689,0.5925278289081263,0.047470493617316305,-0.530590770640836,
1.6777216E7,-0.22872505,-0.54330534,-1.3196285,0.008505306587810227,-0.11848922732523938,0.5881224289023036,0.035414293016179633,-0.3282884624220384,
1.6777216E7,-0.14992343,-0.594618,-1.4155341,0.008505306587810227,-0.11848922732523938,0.5881224289023036,Infinity,-Infinity,
1.6777216E7,-0.14992343,-0.68013924,-1.506553,0.00950006379539372,-0.14584057751381757,0.5819280912179353,0.04261044430654035,-0.32521148376591263,
1.6777216E7,-0.04118942,-0.6960217,-1.6049025,0.009431140986671747,-0.16036679353334773,0.5780947791856904,0.8760585025875612,-0.8125577497033208,
1.6777216E7,-0.04118942,-0.65998065,-1.6403327,0.009098132489059028,-0.175108677927636,0.5738067649565287,0.03892410301202422,-0.2523647186373723,
1.6777216E7,-0.04118942,-0.5927855,-1.651939,0.008518729100074153,-0.18986819244366338,0.5691023891734471,0.013572419066845589,-0.08253954217247014,
1.6777216E7,-0.04118942,-0.53536415,-1.674541,0.006516003243922444,-0.2193766381983948,0.5584187146977847,0.014656846044471417,-0.08011763190670787,
1.6777216E7,-0.04118942,-0.50359917,-1.6152871,0.0050849915269762765,-0.23331174426891682,0.5527565480911069,-0.08039603091714025,0.4194129271904554,
1.6777216E7,0.058381613,-0.526812,-1.5639745,0.00290783579134369,-0.24670632928839514,0.5469255526945935,0.63073653933597,0.22125026103540477,
1.6777216E7,0.16345043,-0.53230983,-1.5187703,-7.419770598652813E-5,-0.25966088643823937,0.5409031772499014,0.6740420513240503,0.16307552738669534,
1.6777216E7,0.22820215,-0.50359917,-1.4741772,-0.007682244943366563,-0.28444355107538716,0.5282356273240985,0.19179955260185572,0.1048325296962584,
1.6777216E7,0.22820215,-0.48588407,-1.4582947,-0.012074638374136816,-0.29636511023970313,0.5215572386142987,-0.026341920080349975,0.11139444050498412,
1.6777216E7,0.1762786,-0.41196936,-1.471123,-0.016440218019239224,-0.3081876739869236,0.5145387307523503,-0.3416726741441094,-0.0011908611978953894,
1.6777216E7,0.1762786,-0.3466068,-1.4998336,-0.021043290515048992,-0.32011294137236496,0.5070354162190863,0.050176820279819075,-0.20074417146931817,
1.6777216E7,0.33693615,-0.3973086,-1.4723448,-0.03345262483000128,-0.3429307625554239,0.4912020384682547,0.5344365147942429,-0.052091653216938774,
1.6777216E7,0.44261584,-0.45839512,-1.3501717,-0.04088695005645691,-0.35290924550476516,0.4835114790390899,0.5034372738946294,0.649370203039544,
1.6777216E7,0.49881545,-0.4376257,-1.2951937,-0.04889478420997469,-0.36225460244011254,0.47579505220025786,0.28305639162180435,0.2722026494881648,
1.6777216E7,0.49881545,-0.30445707,-1.4246972,-0.065868260503929,-0.38235083699332756,0.4576780946461371,0.13054337918157402,-0.44804163259104235,
1.6777216E7,0.355873,-0.20610777,-1.5823004,-0.065868260503929,-0.38235083699332756,0.4576780946461371,NaN,NaN,
1.6777216E7,0.355873,-0.21649247,-1.5383182,-0.08246612157416225,-0.4024798561800884,0.437274893827671,-0.04543962736431048,0.1518388342511959,
1.6777216E7,0.47987863,-0.18594922,-1.4943358,-0.09184518648878588,-0.41175172352519634,0.4266438895649397,0.7635729393516758,0.04449445799436883,
1.6777216E7,0.54829556,-0.07232828,-1.5914633,-0.10180401350925064,-0.4214926104126677,0.41470465491859804,0.6753667293904141,-0.8131593987449196,
1.6777216E7,0.54829556,0.04740131,-1.733795,-0.12229218730614436,-0.44162990726150386,0.3873082422906907,0.14839500037204595,-0.49096293346276315,
1.6777216E7,0.6203776,0.029075354,-1.720356,-0.13349096073560907,-0.45058694374461966,0.37303029118155684,0.46937892022284067,-0.05733505216049655,
1.6777216E7,0.67230123,0.01930151,-1.7325733,-0.14542544312545555,-0.45884747658335495,0.3582044979269279,0.38370841445945736,-0.1922862595748889,
1.6777216E7,0.67230123,0.016858047,-1.7209668,-0.15753149710592323,-0.4663119107252987,0.34312834034150785,-0.024114122159301338,0.08009768677953687,
1.6777216E7,0.67230123,0.011971126,-1.6195632,-0.18144786000437552,-0.4781971824826467,0.3136943693720385,-0.10519990817046543,0.349942121135796,
1.6777216E7,0.60327345,0.06572726,-1.475399,-0.1919843868709719,-0.48295059607318963,0.2998345303005606,-0.7746104544143754,1.1380443908036877,
1.6777216E7,0.60327345,0.06878159,-1.3306239,-0.20192887503159662,-0.4866884837614716,0.2869827134387429,-0.2981346685442405,0.999908641709968,
1.6777216E7,0.46521786,0.018079778,-1.1663011,-0.21045991978351758,-0.48951582329147136,0.275827680848421,-1.2916299391589596,1.419027058659299,
1.6777216E7,0.36014906,-0.014906945,-0.98304164,-0.22481201065098447,-0.49334526691401037,0.25704092298860826,-0.5516316633129831,0.741070954445632,
1.6777216E7,0.28867778,-0.01429608,-0.7490802,-0.23042529794730565,-0.4944898837526826,0.24976782327270253,-0.9760626277583258,1.7630710309286315,
1.6777216E7,0.2239261,0.02174497,-0.47419086,-0.2340598824124262,-0.4951833324985473,0.24496829850195803,-1.0134210245485733,2.031893498437518,
1.6777216E7,0.08953574,0.09077274,-0.34957433,-0.23544588645837325,-0.49624703997607095,0.24146249910710504,-1.1839582639527464,1.1364541555788745,
1.6777216E7,-0.105330266,0.12986812,-0.25550112,-0.23444292491593083,-0.4978106360819405,0.23920935218086087,-1.5386801718500198,1.0468264531653964,
1.6777216E7,-0.26354438,0.07672284,-0.25550112,-0.23062280713425984,-0.5012469575613266,0.23572152420866818,-0.5473635023766135,0.15951186178944288,
1.6777216E7,-0.38632828,-0.095541164,0.25457138,-0.2271728658618845,-0.5011791007954647,0.2391903563109888,-1.8833461171967198,3.7766220177506935,
1.6777216E7,-0.44680396,-0.21099469,0.6540773,-0.21803292516926812,-0.4979469030057971,0.2539892791818144,-0.6234549290896451,1.4413823490130042,
1.6777216E7,-0.5793617,-0.22565545,0.94790345,-0.21803292516926812,-0.4979469030057971,0.2539892791818144,-Infinity,Infinity,
1.6777216E7,-0.75284743,-0.13585827,1.1006198,-0.19863767068023663,-0.4934442454104219,0.2775894109441122,-0.7587805100991651,0.7090987870227121,
1.6777216E7,-0.8548619,-0.08210212,1.1513215,-0.17625600683783157,-0.48768355882362935,0.30182543815412916,-0.4051596586743315,0.2830529966367522,
1.6777216E7,-0.8548619,-0.11997577,1.3981111,-0.17625600683783157,-0.48768355882362935,0.30182543815412916,NaN,NaN,
1.6777216E7,-0.750404,-0.15723854,1.6076379,-0.15328285969481598,-0.47522592178893364,0.3326630679739904,0.13244815245307606,0.6072514890228994,
1.6777216E7,-0.750404,-0.15784942,1.6229095,-0.15328285969481598,-0.47522592178893364,0.3326630679739904,NaN,NaN,
1.6777216E7,-0.9257223,-0.14013432,1.6204661,-0.12758433997248286,-0.460148694545555,0.36329800950739805,-0.59906033966707,0.18406286808263028,
1.6777216E7,-1.026515,-0.18961442,1.7469151,-0.11411508838220909,-0.45057349287019466,0.37942232767261247,-0.9715610027897229,1.090613795535733,
1.6777216E7,-1.026515,-0.300181,2.1751316,-0.10002846539361092,-0.43726710103187494,0.39848690954209437,-0.9642419702379205,2.931698129606908,
1.6777216E7,-0.84997505,-0.19755565,2.322961,-0.07347678878316789,-0.40640793702049344,0.43523990952931974,0.433202526163107,0.30216356773415054,
1.6777216E7,-0.84997505,0.015025453,2.1787968,-0.060495604828940966,-0.3910136161709857,0.4510528376759199,0.3309110709675613,-0.984902035978674,
1.6777216E7,-0.936107,0.08649669,1.9265095,-0.04815709845752366,-0.37651575830571093,0.4646684906746507,-0.012130640999033127,-1.5275641860156246,
1.6777216E7,-0.98864144,-0.08210212,2.0657868,-0.02591373461945346,-0.3416001651926035,0.4925828195427533,-0.3398406753646752,0.5360757914982316,
1.6777216E7,-0.7821689,-0.2708595,2.4854512,-0.016944958211273696,-0.3194350521170667,0.507616138908541,0.427746785584841,2.3792088618119926,
1.6777216E7,-0.38877177,-0.32033956,2.9289393,-0.010067397408790854,-0.29365843323991325,0.5231284743795954,1.6254002186259462,2.08511055456212,
1.6777216E7,-0.13281922,-0.17922969,3.07066,-0.004526656630479107,-0.26705020258235784,0.537274350114261,1.4010345403701974,0.35115324034664913,
1.6777216E7,-0.13281922,-0.04850453,2.835477,1.233828684458083E-4,-0.24216233053383074,0.5489603073604881,0.5639411694492822,-1.5984212926480137,
1.6777216E7,-0.21039909,-0.07965866,2.5502028,0.0038117365592905423,-0.2188904538710774,0.5586344676787733,0.1596222176958651,-1.7512187408309001,
1.6777216E7,-0.12609969,-0.07965866,2.423754,0.008262045940489557,-0.17402794286643833,0.574148101371748,0.4393892930309417,-0.5313113605344775,
1.6777216E7,0.008290662,0.05167737,2.6302264,0.00939127797371431,-0.15010041269759503,0.5808456753874148,0.4128632148486866,1.0766061321196847,
1.6777216E7,0.20743273,0.114596486,3.0126278,0.009481351500470359,-0.12320257461653815,0.5871381934364439,0.43276246568296883,2.1187014350246542,
1.6777216E7,0.3063929,0.23615867,2.9949129,0.0072210957892773035,-0.07020773237480649,0.5958345061345639,0.35791445877775824,-0.17673110715564755,
1.6777216E7,0.3063929,0.38215545,2.6919236,0.005310960109513985,-0.04656527971768222,0.598166780286033,0.6994616907130198,-2.0686181798772454,
1.6777216E7,0.3063929,0.4817265,2.3559477,0.003217526094640713,-0.026127411926119105,0.5994222505730857,0.7570486137021034,-2.3000235616264058,
1.6777216E7,0.4609418,0.4817265,2.3571694,7.74037221370437E-4,-0.005995451106490686,0.5999695692638416,1.0581055389651683,-0.3312949600295103,
1.6777216E7,0.6606948,-0.063776165,2.5123293,-0.005063089381855727,0.03785737634940179,0.5987831099756248,0.5134088932229982,0.31114307047423917,
1.6777216E7,0.6606948,-0.011241754,2.526379,-0.005063089381855727,0.03785737634940179,0.5987831099756248,NaN,NaN,
1.6777216E7,0.47254825,0.35100135,2.2838657,-0.010973540388198321,0.07749656158972713,0.5948730057443758,-0.3891871153217598,-0.6342806507574842,
1.6777216E7,0.29356474,0.58618444,2.0847237,-0.014026564121913688,0.0958260013474979,0.5921323007360038,-0.8249380895244798,-1.005741437106894,
1.6777216E7,0.40229875,0.39925972,2.0633433,-0.016958493567910488,0.11383170618286452,0.5888588801857667,0.7954606101832004,-0.3673030868514113,
1.6777216E7,0.60266256,-0.01429608,2.1989555,-0.022777540439797146,0.15149536284923446,0.5801123747145223,0.5560313487312754,0.2666300632487282,
1.6777216E7,0.7083422,-0.07171741,2.1885707,-0.022777540439797146,0.15149536284923446,0.5801123747145223,Infinity,-Infinity,
1.6777216E7,0.58311486,0.21111318,2.0163069,-0.027541754010924308,0.18546300559048265,0.569951711948983,-0.2642121761247795,-0.4736165788330009,
1.6777216E7,0.36747944,0.46950918,1.7811236,-0.029775036231679826,0.2008117146968787,0.5646132579634768,-1.047240140721948,-1.2205229024476847,
1.6777216E7,0.23186734,0.46095708,1.6088597,-0.032031762159146826,0.21486591912765,0.559291186789708,-0.6231542886494167,-0.9466214088078622,
1.6777216E7,0.33021665,0.16407657,1.5056235,-0.03585896214603554,0.2402309071704988,0.5486376533597366,0.4370577379510327,-0.44963474101888734,
1.6777216E7,0.4945394,-0.15051903,1.407885,-0.03726801049990176,0.25136753335740314,0.5435305761200782,1.3250225487519118,-0.9837779194387966,
1.6777216E7,0.4945394,-0.18961442,1.3425224,-0.038580458751905675,0.2617593014932807,0.538510580113773,0.12188362984554361,-0.4550335159870577,
1.6777216E7,0.4945394,-0.124862686,1.2453948,-0.039529374267504684,0.27126993290468016,0.5337134818253516,0.18253285627360383,-0.6757903752854089,
1.6777216E7,0.4157378,-0.015517809,1.1635388,-0.04040645382338545,0.28026780526357503,0.5289776029591304,-0.3942630240953682,-0.4212591053119422,
1.6777216E7,0.4157378,0.09810313,1.035868,-0.04086952985994049,0.2962982516537105,0.5201317681186297,0.11861955287564542,-0.44451299549586293,
1.6777216E7,0.32532972,0.2410456,0.8147348,-0.04055961710583445,0.3028281232116374,0.5163817133309191,-0.22554291639377672,-1.3760442819404095,
1.6777216E7,0.26668668,0.2410456,0.62781006,-0.04002751054637855,0.3079235195556671,0.5134013372734243,-0.07241816993844052,-1.198738875594778,
1.6777216E7,0.26668668,0.25448462,0.46593076,-0.03794005106047507,0.3155491378054288,0.5089099358098731,0.14101111127059546,-0.5660400722409009,
1.6777216E7,0.26668668,0.23676953,0.3400925,-0.03794005106047507,0.3155491378054288,0.5089099358098731,NaN,NaN,
1.6777216E7,0.20376755,0.23676953,0.2173086,-0.035329756206503034,0.3193015952215181,0.506752728878309,-0.1168951978354421,-0.3771137046356901,
1.6777216E7,0.14084841,0.2569281,0.12262448,-0.034065825485762334,0.3205414727181064,0.5060560368298269,-0.2844971596038613,-0.5599162379135211,
1.6777216E7,0.14084841,0.23554781,0.06275968,-0.031376375672977734,0.32198056793222335,0.5053158077221621,0.04791737442632839,-0.21033665414371305,
1.6777216E7,0.14084841,0.15063754,0.018166522,-0.03018843511624995,0.3221934255640204,0.5052524948169816,0.07059493279097293,-0.3135380887968252,
1.6777216E7,0.14084841,0.1231486,0.005949217,-0.029058543560400076,0.32226005601823887,0.5052762471673292,0.019163557042332146,-0.08594062176827814,
1.6777216E7,0.08220536,0.1231486,0.006560082,-0.02824808652212544,0.3224111706305977,0.5052258022614009,-0.413653367191644,0.09543156745040479,
1.6777216E7,0.08220536,0.10665524,0.03404902,-0.027538187105008504,0.322758033611718,0.5050434917908523,-0.04237217021642682,0.1935312161941559,
1.6777216E7,0.08220536,0.0021972824,0.043211997,-0.026789453659431577,0.3232461632732809,0.5047715044571779,-0.007059648708534412,0.03225571674445632,
1.6777216E7,0.08220536,-0.017350405,0.0022840253,-0.026399528599170562,0.32312234181288974,0.5048713160017368,0.06315008266957778,-0.28813274987675896,
1.6777216E7,0.08220536,-0.045450207,-0.06307855,-0.025555758160935506,0.3217068534771304,0.5058177856312429,0.05077663091252456,-0.2299989703776898,
1.6777216E7,0.0076797977,-0.094319426,-0.12416508,-0.025575501024749862,0.3205165580665752,0.5065718689018557,-0.4287100281459867,-0.31313440984236474,
1.6777216E7,-0.09738902,-0.094319426,-0.18891679,-0.026037691024809052,0.3189450332343232,0.5075392921060231,-0.63686972471776,-0.2897943052712855,
1.6777216E7,-0.09738902,-0.01673954,-0.19197112,-0.026254875405916703,0.3174826148641702,0.5084441949581673,0.0048195317323948455,-0.021478819034083503,
1.6777216E7,-0.09738902,-0.02712425,-0.17059083,-0.026817901855179578,0.3148681386353506,0.5100381201661555,-0.016936726897099436,0.0751602734974274,
1.6777216E7,-0.09738902,-0.02834598,-0.17975381,-0.02707947371741428,0.3134817138777736,0.5108776230935073,0.014547823806634764,-0.06441615040373927,
1.6777216E7,-0.09738902,-0.036898095,-0.19807978,-0.027326397864417647,0.3119286560143215,0.5118142340215683,0.02917541988669619,-0.1288143690913585,
1.6777216E7,-0.09738902,-0.0875999,-0.19869064,-0.027709211013542717,0.3102848611772981,0.5127919004424912,9.788115636956373E-4,-0.0042923260223729975,
1.6777216E7,-0.009424429,-0.11081279,-0.19319285,-0.027698909068250465,0.3085186553811579,0.5138570212894451,0.6089577491722149,-0.10348446724062961,
1.6777216E7,-0.009424429,-0.045450207,-0.21151881,-0.027238116512936124,0.3048923975046001,0.5160414126433601,0.01490014914373923,-0.06433556688053953,
1.6777216E7,-0.009424429,-8.570439E-4,-0.22679044,-0.026858184572884036,0.3030209899113651,0.517162398289759,0.024835131849617262,-0.1072256225671452,
1.6777216E7,0.046775173,-8.570439E-4,-0.21701661,-0.0262126134789839,0.30114098007336637,0.5182924248195065,0.3786934530579396,-0.02277484452641801,
1.6777216E7,0.112748615,-0.063776165,-0.20846447,-0.02541856494725215,0.2991215108993279,0.5194999970005347,0.44912518000299795,-0.04775861706312264,
1.6777216E7,0.24713898,-0.20977296,-0.18891679,-0.02436753075860469,0.29679926547307545,0.5208804546818794,0.9101486815097183,-0.08578988693458985,
1.6777216E7,0.5403543,-0.4076933,-0.20479928,-0.020347995252693492,0.2900613672047587,0.5248336793258722,1.0387663924368755,-0.31270882173154824,
1.6777216E7,0.927032,-0.6373786,-0.30131602,-0.013618409825320275,0.27873089147603575,0.5311531395567892,1.4357938491945186,-0.7034570064301943,
1.6777216E7,1.171378,-0.78337544,-0.45342144,-0.013618409825320275,0.27873089147603575,0.5311531395567892,Infinity,-Infinity,
1.6777216E7,1.0687526,-0.70884985,-0.6195768,-0.005500990770800684,0.2598123458827548,0.5408024709981173,-0.18244088735929473,-0.46744165425007006,
1.6777216E7,0.55196077,-0.4058607,-0.77168226,-0.005500990770800684,0.2598123458827548,0.5408024709981173,NaN,NaN,
1.6777216E7,0.17750034,-0.15907113,-0.87186414,-0.002360069891859632,0.2428822776988207,0.5486370912180187,-1.1851050764651399,0.048853116007375914,
1.6777216E7,0.17750034,0.04984477,-0.9714352,0.0014127773966047747,0.22494950530925883,0.5562335415375249,0.10422500254653047,-0.34333822840551964,
1.6777216E7,0.28928867,0.12070514,-1.0282456,0.0014127773966047747,0.22494950530925883,0.5562335415375249,Infinity,-Infinity,
1.6777216E7,0.43895066,0.048012175,-0.94516796,0.006234162346898631,0.2057130787035232,0.5635985211836353,0.4298131295893286,0.130780110540851,
1.6777216E7,0.4908742,-0.03384377,-0.85414904,0.008270744271061514,0.19644631780676183,0.5668690039326525,0.168304604763954,0.5195691392221391,
1.6777216E7,0.4908742,-0.015517809,-0.78756475,0.011703438461636967,0.1790264828093738,0.5725491914161697,-0.06957646241469201,0.22963055120359424,
1.6777216E7,0.21903917,0.20011762,-0.772904,0.012713670661386537,0.17174825418739154,0.574752928110964,-1.9071619611552906,0.6630274646388126,
1.6777216E7,0.087703146,0.35039046,-0.7625193,0.015419442956049174,0.13257076584563476,0.5849677439246177,-0.15578781782363216,0.05194986412389792,
1.6777216E7,0.19521542,0.33756232,-0.7112066,0.015419442956049174,0.13257076584563476,0.5849677439246177,NaN,NaN,
1.6777216E7,0.37114462,0.33756232,-0.636681,0.015419442956049174,0.13257076584563476,0.5849677439246177,NaN,NaN,
1.6777216E7,0.44994622,0.049233906,-0.55360335,0.015419442956049174,0.13257076584563476,0.5849677439246177,NaN,NaN,
1.6777216E7,0.44994622,-0.08882164,-0.49312767,0.015419442956049174,0.13257076584563476,0.5849677439246177,NaN,NaN,
1.6777216E7,0.56051284,-0.19327961,-0.43753895,0.015974851801816743,0.12640188559414395,0.5863168051816228,0.667788219834564,0.183344809794801,
1.6777216E7,0.56051284,-0.21710335,-0.38805887,0.016421077587499743,0.12060159115560778,0.5875250063034178,-0.09252326101872427,0.34439591014874466,
1.6777216E7,0.5030915,-0.21038382,-0.34285483,0.016714172974653163,0.11537081026823764,0.5885662589463091,-0.4849253209473767,0.42311581931170045,
1.6777216E7,0.42123556,-0.1951122,-0.30192688,0.016930916367085498,0.10614887654757485,0.5902929685240106,-0.3237841887462018,0.22144064284766918,
1.6777216E7,0.42123556,-0.18900354,-0.28115743,0.016936747568166023,0.09726162570328689,0.5918220605533355,-0.02060255825305435,0.07195218007787199,
1.6777216E7,0.42123556,-0.15846027,-0.27077273,0.016936747568166023,0.09726162570328689,0.5918220605533355,NaN,NaN,
1.6777216E7,0.42123556,-0.11814317,-0.2451164,0.016922669295660244,0.0894013924148061,0.5930607413313022,-0.025802317455810152,0.08878034969962856,
1.6777216E7,0.30822548,-0.054613184,-0.20907535,0.016849121550527053,0.08633023984009709,0.5935176706740558,-0.8546252259848528,0.47738688506952587,
1.6777216E7,0.22636956,0.022355836,-0.16692564,0.016818571464075085,0.08413968659012748,0.5938330383236124,-0.6513510917773817,0.4566110807057719,
1.6777216E7,0.22636956,0.07733371,-0.11439124,0.016907371332987517,0.08261972207305973,0.5940438964667585,-0.10539167609059687,0.3636565910358309,
1.6777216E7,0.22636956,0.073057644,-0.082626246,0.017141063702886768,0.08016846212751902,0.5943729723208081,-0.031592993241519464,0.1100204846994578,
1.6777216E7,0.22636956,0.025410162,-0.032535292,0.017141063702886768,0.08016846212751902,0.5943729723208081,NaN,NaN,
1.6777216E7,0.15795265,-0.041174147,0.0035057557,0.017282979702584196,0.07903159584941552,0.5945210964131759,-0.2728912968791617,0.19315506271061347,
1.6777216E7,0.10419651,-0.04789367,-0.0044354927,0.01729981799476931,0.07801486538440149,0.5946548794776947,-0.17804748233662707,0.0265398770814827,
1.6777216E7,0.10419651,-0.03078944,-0.020928854,0.01729981799476931,0.07801486538440149,0.5946548794776947,NaN,NaN,
1.6777216E7,0.10419651,-0.025291655,-0.017263662,0.017316126507568707,0.07689891396749707,0.5947997456317743,-0.003694031862790101,0.01268059223351584,
1.6777216E7,0.10419651,-0.049115397,0.006560082,0.017316126507568707,0.07689891396749707,0.5947997456317743,NaN,NaN,
1.6777216E7,0.10419651,-0.030178575,0.0028948903,0.017416985034873603,0.07574060944695002,0.5949454070107018,0.0024755255687020383,-0.008449977205495533,
1.6777216E7,0.10419651,0.011360261,-0.0050463574,0.017416985034873603,0.07574060944695002,0.5949454070107018,NaN,NaN,
1.6777216E7,0.10419651,0.012581991,0.009614409,0.017602927357709568,0.07537784443237121,0.5949860049844857,-0.014831746693986734,0.05070612619326252,
1.6777216E7,0.10419651,-0.022848193,0.032216422,0.017694417571040694,0.0752898986261191,0.5949944263284492,-0.04579114385541111,0.15632634427763228,
1.6777216E7,0.10419651,-0.062554434,0.037103344,0.01779761848723297,0.07493204031987319,0.5950365221731468,-0.004985855511570359,0.01688971560074654,
1.6777216E7,0.10419651,-0.06744135,0.040768534,0.01779761848723297,0.07493204031987319,0.5950365221731468,NaN,NaN,
1.6777216E7,0.10419651,-0.009409158,0.03771421,0.018029838727510496,0.07494302399757599,0.5950281478046133,0.003119490936964531,-0.010555083044657356,
1.6777216E7,0.10419651,0.051066503,0.028551232,0.018029838727510496,0.07494302399757599,0.5950281478046133,NaN,NaN,
1.6777216E7,0.10419651,0.071225055,0.012057869,0.018536324448553063,0.07507735352367557,0.5949956506345648,0.011093884122066616,-0.0380383382253565,
1.6777216E7,0.10419651,0.07000332,0.004727486,0.018691011244731298,0.07505280152689738,0.5949939089535653,0.014732267834884025,-0.05073511479592476,
1.6777216E7,0.10419651,0.05656429,0.009003543,0.018691011244731298,0.07505280152689738,0.5949939089535653,NaN,NaN,
1.6777216E7,0.10419651,0.035184007,0.006560082,0.018918721736535016,0.07479835243961615,0.5950187535283276,0.0024453936862543313,-0.008458746439864426,
1.6777216E7,0.10419651,0.026631892,-0.010544145,0.018986648686229506,0.0744818181698761,0.5950562952729811,0.03418259467384756,-0.11843772496798596,
1.6777216E7,0.10419651,0.060840346,-0.02398318,0.019155433550906868,0.07384284976801568,0.5951305163691786,0.013333861691643158,-0.04655642514669772,
