Time,GyroX,GyroY,GyroZ,PosX,PosY,PosZ,ForPie,ForThe,
Started:
0.0,0.94531333,-0.13915022,-1.386052,-0.33282397702090444,-0.41103376620157733,0.2833363230727145,-0.2752065483419341,0.590607917307078,
0.0,1.0577126,-0.1849651,-1.3048068,-0.3490158308199915,-0.4071248985078991,0.26914177576547643,0.48424380737268713,0.18555395990157023,
0.0,1.0577126,-0.21001059,-1.2272271,-0.3647322216745051,-0.4021529591904734,0.25542793993014007,-0.23950960374829022,0.5052282710729272,
0.0,0.9257657,-0.16480654,-1.1294887,-0.3920762585298674,-0.39164541441254924,0.22997848916164576,-0.5811407929823111,0.5234658851366136,
0.0,0.8188643,-0.107996084,-1.0665694,-0.40402766030062004,-0.386369009406176,0.2179005894731062,-0.8909920003988632,0.7434524298045856,
0.0,0.7076868,-0.064013794,-0.9786049,-0.4143088782125421,-0.3815343478136548,0.20683259772797935,-0.9974969749038616,0.9198682900866443,
0.0,0.5122099,-0.051796485,-0.7635803,-0.4219347922743648,-0.377683969123352,0.1983075367852909,-1.9441724993153824,2.00938023520682,
0.0,0.34788716,0.01295523,-0.59131634,-0.43229101703330425,-0.372587544593363,0.18521076323051613,-0.8036662599082255,0.816928190902949,
0.0,0.2153294,0.10702848,-0.4721976,-0.43541191430158555,-0.3714934356865407,0.1800253335957717,-1.2335723716309037,1.1884535871430932,
0.0,0.10109759,0.10702848,-0.40011552,-0.4373961486887512,-0.3711249085276027,0.17592879239299195,-0.9670577286066535,0.8248203576280486,
0.0,-0.074831605,0.070987426,-0.28221855,-0.43827678441613294,-0.3722188503403893,0.171366905507929,-0.7551682746259163,0.6565868454827906,
0.0,-0.27763885,-0.06890071,-0.28221855,-0.4381521208859275,-0.372897707144996,0.17020589760463203,-1.3182208712255306,0.6314421047356916,
0.0,-0.5299262,-0.12510031,0.30482298,-0.4339172589518319,-0.37546680347235584,0.1753297478587426,-3.47394594718202,4.6007879891020105,
0.0,-0.7864896,-0.06890071,0.6249164,-0.42604297780115197,-0.3802235286980896,0.18416698374282578,-2.668400327084814,2.8815468348744924,
0.0,-1.043053,0.0037922515,0.866819,-0.41464425036736025,-0.38688094281602475,0.19594210964798678,-2.423251160122794,2.374054480497243,
0.0,-1.1798868,0.016620422,0.95905966,-0.38802296346173004,-0.4002814908462494,0.22183988938536497,-0.5885233941984604,0.5135838458134385,
0.0,-1.2311995,-0.028583607,1.0830653,-0.37351813054125893,-0.40596110631712673,0.2359657070952635,-0.7216266931078272,0.9656146222709339,
0.0,-1.2311995,-0.012090245,1.179582,-0.3581209691545816,-0.4109753491317343,0.25069635511523175,-0.30258420182818613,0.6263463641418356,
0.0,-1.4847087,0.29212064,1.2052385,-0.3387135886213885,-0.41797850801644915,0.26564468812644093,-1.7286429943738046,0.9535801729434616,
0.0,-1.7015657,0.44178262,1.2754878,-0.2933934124604088,-0.4311812303438309,0.29665313201489496,-0.8158159981146148,0.5560531723393416,
0.0,-1.7565436,0.30617055,1.5790879,-0.2692117412394716,-0.43424259695846046,0.3145765947679736,-1.2634821723625982,2.156703517382313,
0.0,-1.5293018,0.07037657,1.9333898,-0.24622639482083528,-0.43289278832571465,0.3346287867463769,0.4422342161657865,1.6536176704145755,
0.0,-1.3203858,0.17849971,2.0518975,-0.2237767788126709,-0.42963454187608224,0.3540312730556214,1.0251636241853475,0.1641964730598506,
0.0,-1.3203858,0.4723259,1.9199507,-0.17838279135876103,-0.42169928238638765,0.3877490471839905,0.18741060723480188,-0.43698442328280834,
0.0,-1.4706587,0.23469931,1.9761503,-0.15637308099728833,-0.41391432698729647,0.4052436527131535,-1.1552062746056888,0.795829028899985,
0.0,-1.4706587,-0.24788423,2.2938004,-0.13582470543546646,-0.4007572499499098,0.4253766620492764,-0.9028137896965485,2.103801887122959,
0.0,-1.6514748,-0.42625687,2.9828563,-0.11240773161304701,-0.3808765077840057,0.4497750730110546,-3.1848390886150986,5.071967389834154,
0.0,-1.405907,-0.20756713,3.4226792,-0.08916688493025998,-0.35689288692134113,0.47400080433161146,0.33793251446429473,2.1842983226685635,
0.0,-1.0674877,-0.04996389,3.573563,-0.050158819620810764,-0.3018945537459182,0.5160850703547137,0.8941204681004413,0.0022952286826284567,
0.0,-0.68569684,0.06732223,3.3298275,-0.036136426893461235,-0.2746453671237371,0.5322256190555573,3.2270588982160477,-2.7197345846888674,
0.0,-0.4211922,0.0715983,3.0127885,-0.016965274351567246,-0.22328049110219633,0.5566489291910729,1.3323132758638243,-1.4294393234520129,
0.0,-0.052840453,-0.28942308,2.9150503,-0.011361734533700377,-0.1974692457868758,0.5664599161167349,2.7116877026160933,-1.7235544459986767,
0.0,0.016798183,-0.47207177,3.255302,-0.011361734533700377,-0.1974692457868758,0.5664599161167349,NaN,NaN,
0.0,-0.04428834,-0.030416202,3.5118654,-0.001151548541232389,-0.13529003252970545,0.5845470978837364,-0.5780036531273771,0.9339418850303544,
0.0,-0.04428834,0.6073271,3.2272024,0.0018382217362004484,-0.10736407005774298,0.5903131423335539,0.817469679764731,-1.881696062680539,
0.0,0.17073622,0.9335292,2.5503635,0.003416684323563931,-0.06534053677048501,0.5964218047095596,1.6213093014497042,-2.55271483622281,
0.0,0.36743486,0.6262639,2.244931,0.002909687479168929,-0.04676765250121476,0.5981674924371344,2.11462844842864,-2.563895583391048,
0.0,0.4419604,0.18277577,2.4061995,0.0018314516201242538,-0.02607888780705953,0.59943020111264,0.08693833148799826,0.8940484114411951,
0.0,0.37720868,0.16139548,2.6945279,1.889963299108403E-4,-0.002341488282959902,0.5999954252519248,-1.1727494306168544,2.108537382342789,
0.0,0.37720868,0.63542694,2.6474912,-0.004378175015302646,0.043667767776452385,0.5983928360627216,0.05667044932660176,-0.1597445496321301,
0.0,0.49021876,0.74293923,2.4275796,-0.004378175015302646,0.043667767776452385,0.5983928360627216,Infinity,-Infinity,
0.0,0.61483526,0.47965628,2.2925785,-0.008651046894992662,0.08232506886306343,0.5942623755838347,0.5808321201401652,-0.6043546772138695,
0.0,0.7241801,0.023339938,2.3402262,-0.010814045813429905,0.10196435644586621,0.5911737096978817,0.6374880381753292,0.0742875342240218,
0.0,0.6191113,0.03250292,2.4923315,-0.01628453845637335,0.14428529003183696,0.5821654382543863,-0.5331526897058921,0.640014281371105,
0.0,0.48227748,0.3458768,2.530205,-0.01628453845637335,0.14428529003183696,0.5821654382543863,-Infinity,Infinity,
0.0,0.48227748,0.5590688,2.4165843,-0.021897224221002463,0.18615064846815696,0.5699723469226642,0.1227835052987041,-0.39059395304929145,
0.0,0.48227748,0.50653434,2.2327137,-0.02427718946436241,0.20534248658736426,0.563245159663232,0.3866394166421849,-1.267514673416967,
0.0,0.65576327,0.22553633,1.9743178,-0.02566967599955174,0.22148194091413106,0.5570339722074565,1.733904854187359,-2.143574332821226,
0.0,0.7455604,0.16078462,1.9052899,-0.027144831113119577,0.2517056129037277,0.5439737780323874,0.38075093838292684,-0.3301455563252743,
0.0,0.7455604,0.3226639,1.8472577,-0.027160879830019715,0.26644346862679913,0.536907993275579,0.11617850615862316,-0.4017836406694074,
0.0,0.8054252,0.548684,1.7898364,-0.025975931938073824,0.2809442032971719,0.5295239694328255,0.5268488735546939,-0.5146229802065053,
0.0,0.9263765,0.5517384,1.6670525,-0.020498111977451383,0.3074445835821453,0.5148375316947971,0.5329730373106533,-0.5377075496043772,
0.0,0.9263765,0.42223495,1.5632055,-0.020498111977451383,0.3074445835821453,0.5148375316947971,NaN,NaN,
0.0,0.86529005,0.33915725,1.3952174,-0.014147508421287898,0.32866120567211027,0.5017785253494359,-0.06840014604365711,-0.5348243878311709,
0.0,0.71868235,0.34282246,1.152704,-0.01086721802360893,0.3374923084152771,0.49596458940451066,-0.6174364389019997,-1.4514134488903163,
0.0,0.4486799,0.3299943,0.87292767,-0.005908342170317096,0.3514354210226391,0.4862697450527525,-0.7228418677246333,-0.7650474260186231,
0.0,0.3155113,0.3299943,0.7330395,-0.005908342170317096,0.3514354210226391,0.4862697450527525,NaN,NaN,
0.0,0.3155113,0.43995005,0.6475184,-3.105920143846723E-4,0.36265299343040164,0.47799868043625365,0.06448235805233303,-0.3013579333557303,
0.0,0.3155113,0.38558304,0.5155715,0.0026321149657283047,0.3670539505386189,0.47462037248208205,0.19295456400656186,-0.9311727325488315,
0.0,0.24587265,0.25058183,0.3237598,0.0048670803553288846,0.3697443236419858,0.47250976209341466,-0.2170705621589871,-1.255046062962594,
0.0,0.24587265,0.20476693,0.23640607,0.009238388934130919,0.37353041391456543,0.46945682512979314,0.06045399098457314,-0.3089237743845777,
0.0,0.24587265,0.14673473,0.18875858,0.009238388934130919,0.37353041391456543,0.46945682512979314,NaN,NaN,
0.0,0.24587265,0.17239106,0.1252286,0.013636017561683061,0.3754199828733235,0.4678396350189678,0.04266620317382837,-0.2249224137532293,
0.0,0.14202556,0.17239106,0.0812463,0.01689467970100281,0.376959162932201,0.46649371688103675,-0.33942198699070786,-0.08826883383179156,
0.0,0.14202556,0.19560394,0.06169861,0.018667110725858062,0.37762151587973875,0.4658900710812229,0.025000184244933523,-0.13864616201352434,
0.0,0.27030724,0.06915483,0.063531205,0.018667110725858062,0.37762151587973875,0.4658900710812229,NaN,NaN,
0.0,0.27030724,-0.015144572,0.022603236,0.02181509336431659,0.37697478745457735,0.4662768919165011,0.026245819453818972,-0.14513185944029058,
0.0,0.27030724,-0.009646784,-0.07269174,0.02347345323754237,0.37591242568391575,0.46705339504147647,0.12232871837820267,-0.6758181401653777,
0.0,0.27030724,0.01295523,-0.135,0.027051392256803135,0.37288839499400267,0.4692786972215927,0.039896040810552195,-0.22095795976124463,
0.0,0.3943129,-0.01270111,-0.14416298,0.029444619306244417,0.37099722565512244,0.470631598557027,0.8912132843588979,-0.2239743764246158,
0.0,0.34116763,-0.06279206,-0.15638028,0.0312593480709898,0.36897623557552334,0.47210106899786053,-0.3610863619700565,-0.01809496204509095,
0.0,0.2574791,-0.123267725,-0.17043017,0.03227291351933187,0.3668479391569901,0.47368879784038914,-0.5748683612038494,0.009563336045588811,
0.0,0.2574791,-0.18068905,-0.20463865,0.033014788567531726,0.36429414041940783,0.47560470098828506,0.04535109187495711,-0.24233682302677506,
0.0,0.2574791,-0.16175222,-0.24617748,0.034677683180107624,0.35854262180157004,0.4798381761085152,0.028332727841352462,-0.14698135503876159,
0.0,0.2574791,-0.16175222,-0.3335312,0.034677683180107624,0.35854262180157004,0.4798381761085152,NaN,NaN,
0.0,0.3430002,-0.23200174,-0.40500244,0.0367067210561537,0.34939109004062585,0.48639337108944963,0.35286148477536233,-0.3131932729166513,
0.0,0.3430002,-0.28697962,-0.3756809,0.03811827561740878,0.34019999144107393,0.4927585529421875,-0.021803206689307915,0.10338763048084602,
0.0,0.24465093,-0.17702386,-0.32009217,0.03811827561740878,0.34019999144107393,0.4927585529421875,-Infinity,Infinity,
0.0,0.1236996,-0.057294272,-0.31276178,0.0390930383762819,0.33417216499272523,0.49679042573787136,-0.4318005291135754,0.11659427624933216,
0.0,0.1236996,-0.05912687,-0.27672073,0.039546054502573535,0.33143035982220553,0.49858806120045923,-0.05434002983285927,0.254003807864918,
0.0,0.1236996,-0.13181984,-0.24190141,0.0396736632558566,0.32875911454099316,0.5003433557671303,-0.05304057004657933,0.2452768009059335,
0.0,0.19211651,-0.16114135,-0.2351819,0.04036462376937489,0.3229788266809947,0.5040390890337324,0.23544260243024703,-0.029773186886985437,
0.0,0.19211651,-0.1202134,-0.23212758,0.04036462376937489,0.3229788266809947,0.5040390890337324,NaN,NaN,
0.0,0.19211651,-0.08478321,-0.20769297,0.041639379970416154,0.3180411776945107,0.5070660705831125,-0.019320257195197317,0.08590553668052194,
0.0,0.19211651,-0.11593734,-0.19181047,0.04212849549251901,0.31559330110836253,0.5085529340917161,-0.02533350261498115,0.1116280958101263,
0.0,0.19211651,-0.12815465,-0.20219518,0.042557493325765694,0.3130070557079982,0.5101131947411942,0.016721107249719796,-0.07295183425613112,
0.0,0.19211651,-0.1727478,-0.25045353,0.04302677690238145,0.30669252213813425,0.5138953414306972,0.03983385519323131,-0.1692776735022053,
0.0,0.3979781,-0.80804765,-0.3145944,0.040393209877011005,0.29380017364831457,0.521584005861263,0.7762603190174648,-0.41290961363496104,
0.0,0.88239425,-1.4329628,-0.37507004,0.038817890329369595,0.28281491423310073,0.5277394473487186,3.4744741220554087,-1.3910309321598526,
0.0,1.4474446,-1.3883697,-0.58948374,0.038817890329369595,0.28281491423310073,0.5277394473487186,Infinity,-Infinity,
0.0,1.640478,-0.8630255,-0.8362733,0.04662417978167141,0.16033214940189602,0.5762983744017369,0.2794000851632761,-0.3100086379680965,
0.0,1.1310164,-0.3114142,-0.8509341,0.04662417978167141,0.16033214940189602,0.5762983744017369,NaN,NaN,
0.0,0.44073868,-0.34379008,-0.66339844,0.04662417978167141,0.16033214940189602,0.5762983744017369,-Infinity,Infinity,
0.0,0.22815756,-0.73779815,-0.4880801,0.04662417978167141,0.16033214940189602,0.5762983744017369,-Infinity,Infinity,
0.0,0.570853,-1.078661,-0.46303463,0.04288207764381033,0.14758588670133654,0.579982380830453,2.202639537360661,-0.799571672714566,
0.0,0.88056165,-0.91617084,-0.5455015,0.04288207764381033,0.14758588670133654,0.579982380830453,Infinity,-Infinity,
0.0,0.88056165,-0.3902158,-0.63346606,0.04145455996944952,0.13584654328138712,0.5829470514090174,0.25169668280575586,-0.5818642330384316,
0.0,0.5641334,-0.1024983,-0.48624754,0.03983063836899568,0.12109581784613212,0.5863014171546277,-1.2572790254410364,0.9424811750913414,
0.0,0.22327062,0.033724647,-0.29321408,0.03983063836899568,0.12109581784613212,0.5863014171546277,-Infinity,Infinity,
0.0,0.07727384,0.033724647,-0.26267084,0.039076411485176245,0.11619772611757392,0.5873424479132906,-0.52631346855411,0.31090391127909717,
0.0,0.07727384,0.1943822,-0.34758112,0.039044184370238,0.11397768156024715,0.5877794385509277,0.24242156203917392,-0.5618920599274052,
0.0,-9.169087E-4,0.26218826,-0.447763,0.0389548637059184,0.11161451749648107,0.5882386817337935,-0.23529913161532523,-0.44324444642532773,
0.0,-9.169087E-4,0.24386229,-0.42882618,0.0388072396706049,0.10929802070557235,0.5886832505084738,-0.05299934387622055,0.1257684835279687,
0.0,0.0955998,0.14734559,-0.32803342,0.03830767650474115,0.10446978144723915,0.5895919057241239,0.1817806008005898,0.2019232224722645,
0.0,0.176234,0.14734559,-0.21624507,0.03832195332277197,0.1027119128135674,0.5898997537462916,0.22983675337247128,0.5230430229379026,
0.0,0.176234,-0.07623109,-0.2034169,0.03758136401877258,0.09973559061184076,0.5904578576444096,-0.03537925315384518,0.08541679257707593,
0.0,0.176234,-0.06584639,-0.22357546,0.0360020302627298,0.09355721583217773,0.591566504961972,0.02794620412091903,-0.06705162700909204,
0.0,0.176234,-0.082950614,-0.21319075,0.0360020302627298,0.09355721583217773,0.591566504961972,NaN,NaN,
0.0,0.176234,-0.079896286,-0.18936701,0.03442740643609749,0.08781637030024425,0.5925395070403359,-0.03323963386861916,0.07915396034190436,
0.0,0.176234,0.0056248475,-0.13072394,0.03369763706003181,0.0841507131560841,0.5931131050163391,-0.08178389709557898,0.1948560407573717,
0.0,0.12247787,0.048385415,-0.08551991,0.03369763706003181,0.0841507131560841,0.5931131050163391,-Infinity,Infinity,
0.0,0.12247787,0.06854397,-0.102013275,0.03354122393570555,0.08220764780922608,0.5933944030312379,0.02287561607142026,-0.054856022704033156,
0.0,0.17501229,0.11069367,-0.17409536,0.03337523905764702,0.08065730764119972,0.5936164761461291,0.5487821693800696,-0.6249295177242172,
0.0,0.17501229,0.15284337,-0.28282937,0.03300947345155019,0.07842502043121811,0.5939359556745529,0.29841827701617646,-0.7246131578176545,
0.0,0.17501229,0.14734559,-0.29199237,0.032099790843166956,0.07376164155150429,0.5945829229583393,0.012422719225491968,-0.030593291678172558,
0.0,0.17501229,0.16750413,-0.22174285,0.032099790843166956,0.07376164155150429,0.5945829229583393,NaN,NaN,
0.0,0.17501229,0.254247,-0.15576941,0.03275952578343338,0.07280184428972078,0.5946652281315008,-0.08756105079917595,0.2210263998984282,
0.0,0.080328174,0.34526592,-0.09956982,0.03453443553249668,0.07465974115289947,0.5943343540665169,-0.3910511657686292,0.3111161660940521,
0.0,0.080328174,0.340379,-0.07147001,0.03453443553249668,0.07465974115289947,0.5943343540665169,NaN,NaN,
0.0,0.080328174,0.35503978,-0.090406835,0.03550402373658526,0.07571938669476665,0.5941431371204337,0.04803312328092143,-0.12774776038079322,
0.0,0.080328174,0.38863736,-0.15515855,0.037259122281283516,0.07710295201483673,0.5938576607299565,0.07926607568970999,-0.21945969726277548,
0.0,-0.09682275,0.5541818,-0.2541187,0.03844688011586449,0.07854256792386599,0.5935932370264264,-0.9687602253167685,-0.2504882198718273,
0.0,-0.20738935,0.5957207,-0.2541187,0.04111830678231312,0.08253627098295285,0.5928718895594681,-0.3785404751111278,0.12431924623400781,
0.0,-0.20738935,0.56701,-0.24434488,0.04111830678231312,0.08253627098295285,0.5928718895594681,NaN,NaN,
0.0,0.017409049,0.34282246,-0.14966077,0.04257831682270085,0.08374839217442541,0.5925987870009307,0.6697605392759685,0.08147782920149804,
0.0,0.17501229,0.17361279,-0.050089728,0.043518370828617835,0.0836950918734912,0.5925380254523256,0.43653444788146417,0.17495422210715317,
0.0,0.17501229,0.11252627,-0.015270409,0.043518370828617835,0.0836950918734912,0.5925380254523256,NaN,NaN,
0.0,-0.2208284,0.039222434,-0.019546466,0.043662469336110135,0.08526076641801018,0.5923041609608334,-1.358745103958188,0.40500626280770563,
0.0,-0.277028,0.022118207,-0.086130776,0.04313394829476756,0.08584209062726306,0.5922589185411015,-0.12316310195038999,-0.1699213032584263,
0.0,-0.03207104,0.09358944,-0.12033923,0.04313394829476756,0.08584209062726306,0.5922589185411015,Infinity,-Infinity,
0.0,0.1236996,0.09358944,-0.075746074,0.04319938812231654,0.0853001797785012,0.5923324411222493,0.9798531874458319,-0.020487131655691014,
0.0,0.1236996,-0.034081396,0.0012229523,0.04308214576239012,0.08471368976173307,0.5924251413416645,-0.1623064992877968,0.5304474720201683,
0.0,0.1236996,-0.022474954,0.056200825,0.04335928231533182,0.08462294995831204,0.5924178910091106,-0.05810945468643085,0.18940173813187686,
0.0,0.1236996,0.006846578,0.0012229523,0.0433930212531954,0.08426540205053049,0.5924663841383848,0.11617539993967463,-0.3788168224540434,
0.0,0.038178466,0.006846578,-0.051922325,0.04303604431875116,0.0831930239969285,0.592643947288649,-0.23854667329058013,-0.09281675286739657,
0.0,-0.0326819,0.006846578,-0.041537616,0.04303604431875116,0.0831930239969285,0.592643947288649,-Infinity,Infinity,
