Time,GyroX,GyroY,GyroZ,PosX,PosY,PosZ,TorPie,TorThe,
Started:
3.3554432E7,0.16747971,0.51005477,-0.5577786,-5.918241139608487E-5,-0.01116941592100935,0.5998960487081538,0.0,0.0,
3.3554432E7,0.16747971,0.5882456,-0.67262125,-2.3789753360542337E-4,-0.024497969992916067,0.5994996426030792,-126.10317643543176,-3420.2538833789445,
3.3554432E7,0.16747971,0.6762101,-0.79601604,-5.124931443302549E-4,-0.0400897274831145,0.5986589844906169,-218.8359755844253,-3670.9342656356,
3.3554432E7,0.16747971,0.6444451,-0.9896603,-8.424417420302272E-4,-0.059325114730358654,0.5970593351287383,-467.90275026002826,-5752.049928474439,
3.3554432E7,0.16747971,0.6389473,-1.153983,-0.0011103442685298844,-0.0815254328325702,0.5944345208240328,-501.6015407014651,-4871.441001377133,
3.3554432E7,0.16747971,0.613291,-1.3464056,-0.0011103442685298844,-0.0815254328325702,0.5944345208240328,NaN,NaN,
3.3554432E7,0.25422257,0.6255083,-1.4759091,-0.001422502235007401,-0.10946597600681716,0.5899281356186501,2089.6179665249133,-3511.3671730684987,
3.3554432E7,0.35379362,0.67865354,-1.5394391,-0.001422502235007401,-0.10946597600681716,0.5899281356186501,NaN,NaN,
3.3554432E7,0.42343226,0.84664154,-1.5864757,-0.0018643704630254415,-0.13804993657756226,0.5838996212911408,1839.20440667523,-1071.384870956543,
3.3554432E7,0.42343226,0.9785884,-1.6170189,-0.001552063833743421,-0.1657635234725068,0.576645535831212,-167.2951382445522,-894.7530037107654,
3.3554432E7,0.34890667,0.9798101,-1.6463405,-0.001552063833743421,-0.1657635234725068,0.576645535831212,-Infinity,-Infinity,
3.3554432E7,0.34890667,0.8686327,-1.6903228,1.933372508904755E-5,-0.19402367592930256,0.5677630151879551,-278.35127842235784,-1280.8779369359922,
3.3554432E7,0.34890667,0.68292964,-1.6799381,1.933372508904755E-5,-0.19402367592930256,0.5677630151879551,NaN,NaN,
3.3554432E7,0.26155296,0.6322278,-1.6701642,0.0027272361811483564,-0.22169207929686743,0.557534943093322,-2463.787611224336,-323.4124031799412,
3.3554432E7,0.26155296,0.68109703,-1.734305,0.007032702688153619,-0.24911348275791545,0.5457957881949547,-487.8245694165067,-1848.250613618572,
3.3554432E7,0.26155296,0.66643625,-1.8082197,0.007032702688153619,-0.24911348275791545,0.5457957881949547,NaN,NaN,
3.3554432E7,0.3379111,0.59068894,-1.8491477,0.012140210491542165,-0.27713779169873254,0.5320218870608624,1853.7662061459737,-548.7235884289772,
3.3554432E7,0.3379111,0.52288294,-1.8631977,0.012140210491542165,-0.27713779169873254,0.5320218870608624,NaN,NaN,
3.3554432E7,0.3379111,0.4801224,-1.8638085,0.018200567806851,-0.30441138816749597,0.5167228219226208,-5.274962113637358,-17.423094144041663,
3.3554432E7,0.2762137,0.50455695,-1.8381522,0.018200567806851,-0.30441138816749597,0.5167228219226208,NaN,NaN,
3.3554432E7,0.21268374,0.5686978,-1.7984459,0.02736953317078671,-0.32911564971122725,0.5009329559725533,-1436.8707412783574,542.7137960941338,
3.3554432E7,0.21268374,0.5552588,-1.7422464,0.037924812673591934,-0.35133404619291625,0.48489805648158335,545.4217732164301,1583.5809029203785,
3.3554432E7,0.21268374,0.4654616,-1.6921554,0.037924812673591934,-0.35133404619291625,0.48489805648158335,NaN,NaN,
3.3554432E7,0.21268374,0.32374087,-1.6115211,0.04735483343904826,-0.37165380260816505,0.4686480549058975,807.1976421888467,2263.4622885325193,
