Time,GyroX,GyroY,GyroZ,PosX,PosY,PosZ,TorPie,TorThe,
Started:
3.3554432E7,-0.18071349,0.42453364,-0.1326164,0.0,0.0,0.6000000238418579,0.0,0.0,
3.3554432E7,-0.07197948,0.51249826,-0.2083637,0.0,0.0,0.6000000238418579,NaN,NaN,
3.3554432E7,0.066686936,0.4935614,-0.3574148,0.0,0.0,0.6000000238418579,NaN,NaN,
3.3554432E7,0.16259277,0.5430415,-0.51868325,0.0,0.0,0.6000000238418579,NaN,NaN,
3.3554432E7,0.27193764,0.59863025,-0.7251557,-1.2506411005168278E-4,-0.014484457157688547,0.5998251524153064,3134.4813277989547,-6086.664642773432,
3.3554432E7,0.41304752,0.6102367,-0.95789534,-1.2506411005168278E-4,-0.014484457157688547,0.5998251524153064,NaN,NaN,
3.3554432E7,0.5058991,0.5912999,-1.1973544,-8.936323442661542E-4,-0.038013300998728204,0.5987939703926914,2480.1224755403414,-7020.292017085351,
3.3554432E7,0.5058991,0.708586,-1.4026052,-0.0023332481069291665,-0.06499243097418007,0.5964650605689892,-389.4083573147624,-6104.541165350545,
3.3554432E7,0.5058991,0.84419805,-1.5339413,-0.0023332481069291665,-0.06499243097418007,0.5964650605689892,NaN,NaN,
3.3554432E7,0.43381697,1.0060773,-1.6121321,-0.00392303118748847,-0.09507898696632461,0.5924057939233794,-2364.772471906472,-2528.2467743921093,
3.3554432E7,0.43381697,1.1172547,-1.7288072,-0.00392303118748847,-0.09507898696632461,0.5924057939233794,NaN,NaN,
3.3554432E7,0.43381697,1.2143824,-1.7886721,-0.005137566782031165,-0.12707622148723402,0.5863661551883069,-245.79770368922004,-1767.099485702538,
3.3554432E7,0.43381697,1.2015542,-1.7782874,-0.005459000300883511,-0.15729079661869522,0.5789903567633932,54.95896180296987,304.568636075284,
3.3554432E7,0.5449945,1.0720508,-1.7837851,-0.005459000300883511,-0.15729079661869522,0.5789903567633932,NaN,NaN,
3.3554432E7,0.5449945,0.98897314,-1.802722,-0.00559626910545736,-0.18640522752130687,0.5702822121853874,-118.59168466151446,-551.7620486654058,
3.3554432E7,0.4661928,0.9846971,-1.816161,-0.003967871469392423,-0.21436757887546373,0.5603845338098691,-2375.5330448955824,-957.652257391745,
3.3554432E7,0.39655417,0.9449909,-1.8363196,-0.003967871469392423,-0.21436757887546373,0.5603845338098691,-Infinity,-Infinity,
3.3554432E7,0.39655417,0.853361,-1.8668628,-5.484051117896092E-4,-0.24236215572398304,0.5488718551127278,-245.7643483994239,-876.4533564232082,
3.3554432E7,0.39655417,0.80754614,-1.9102342,-5.484051117896092E-4,-0.24236215572398304,0.5488718551127278,NaN,NaN,
3.3554432E7,0.39655417,0.83625686,-1.920619,0.0048158335030815715,-0.2695828414386766,0.5360055297846749,-91.88859314839274,-295.5354920586209,
