Time,GyroX,GyroY,GyroZ,PosX,PosY,PosZ,TorPie,TorThe,
Started:
3.3554432E7,-0.114740044,-0.014678481,-0.053203918,0.0,0.0,0.6000000238418579,0.0,0.0,
3.3554432E7,-0.114740044,-0.050108664,-0.037321422,0.0,0.0,0.6000000238418579,NaN,NaN,
3.3554432E7,-0.114740044,-0.061715104,-0.023882387,0.0,0.0,0.6000000238418579,NaN,NaN,
3.3554432E7,-0.114740044,-0.046443474,-0.017773734,0.0,0.0,0.6000000238418579,NaN,NaN,
3.3554432E7,-0.114740044,-0.03911309,-0.0067781606,5.136710898629576E-7,-1.334295806803733E-4,0.6000000090054276,-0.43007073902509096,327.6933677767556,
3.3554432E7,-0.061594766,-0.03911309,0.012769528,-7.688930350183076E-7,1.2993785187148177E-4,0.6000000097714946,1582.3181203648764,578.4071410831754,
3.3554432E7,-0.061594766,-0.0049046366,0.027430292,-7.688930350183076E-7,1.2993785187148177E-4,0.6000000097714946,NaN,NaN,
3.3554432E7,-0.061594766,-0.0061263675,0.035982408,-6.85801879372614E-6,8.585707217155463E-4,0.5999994095159706,-0.7213917434997207,254.8718796475627,
3.3554432E7,-0.061594766,-0.0079589635,0.040258463,-6.85801879372614E-6,8.585707217155463E-4,0.5999994095159706,NaN,NaN,
3.3554432E7,-0.061594766,-0.018343672,0.041480195,-1.7110873273159162E-5,0.001700831719302404,0.5999976129026771,-0.12546693807718437,36.41021405208651,
3.3554432E7,-0.061594766,-0.02506319,0.032317214,-2.8658110286497348E-5,0.0023617473690758666,0.5999953749307635,1.170653506961093,-273.0756064377466,
3.3554432E7,-0.061594766,-0.036058765,0.025597697,-2.8658110286497348E-5,0.0023617473690758666,0.5999953749307635,NaN,NaN,
3.3554432E7,-0.061594766,-0.04033482,0.024986831,-4.094965486005514E-5,0.0028814869205277542,0.5999931032657647,0.10268244887702879,-18.204925532188252,
3.3554432E7,-0.061594766,-0.049497798,0.03537154,-4.094965486005514E-5,0.0028814869205277542,0.5999931032657647,NaN,NaN,
3.3554432E7,-0.061594766,-0.07026722,0.045145385,-6.227277587989702E-5,0.0038200608023098116,0.5999878597670107,-2.3296836271019408,291.2740142368641,
3.3554432E7,-0.061594766,-0.08004106,0.050032306,-8.95546397307681E-5,0.004866283207157017,0.5999802829076505,-1.5559785498948666,145.6332979100149,
3.3554432E7,-0.061594766,-0.086149715,0.053697497,-8.95546397307681E-5,0.004866283207157017,0.5999802829076505,NaN,NaN,
3.3554432E7,-0.061594766,-0.10691914,0.046977982,-1.2042347196641785E-4,0.005868437604337286,0.5999713122712631,2.857858189828962,-200.23675099725742,
3.3554432E7,-0.061594766,-0.10997346,0.028652024,-1.2042347196641785E-4,0.005868437604337286,0.5999713122712631,NaN,NaN,
3.3554432E7,-0.061594766,-0.087982304,-0.020828063,-1.2445706165951044E-4,0.005506215973480937,0.5999747450570926,25.397069156994576,-1474.4028158158335,
3.3554432E7,-0.14222898,-0.061715104,-0.10390573,-9.558642985843349E-5,0.0034978008154053697,0.5999898206327506,-2354.8710505955137,-2429.083307095627,
3.3554432E7,-0.14222898,-0.055606455,-0.39651018,-9.558642985843349E-5,0.0034978008154053697,0.5999898206327506,NaN,NaN,
3.3554432E7,-0.23446964,-0.046443474,-0.73126435,3.847429237046033E-4,-0.011088885981117468,0.5998974222238419,-2540.3661812874184,-9916.96270559675,
3.3554432E7,-0.34870142,0.06962092,-0.88886756,3.847429237046033E-4,-0.011088885981117468,0.5998974222238419,NaN,NaN,
3.3554432E7,-0.5423457,0.17652234,-0.97683215,0.0016117242779112024,-0.030667383785362528,0.5992136034227222,-5731.268730161598,-2535.1001238323875,
3.3554432E7,-0.69200766,0.16552676,-1.1124442,0.00401399831213592,-0.05294617464902636,0.597645897683415,-4422.186642565748,-3999.558301860642,
3.3554432E7,-0.69200766,0.047018908,-1.2938712,0.00401399831213592,-0.05294617464902636,0.597645897683415,NaN,NaN,
3.3554432E7,-0.5973236,0.005480072,-1.5095067,0.007912400688644083,-0.08280877319568158,0.5942054607687467,2880.7547370977372,-6452.105106506245,
3.3554432E7,-0.38657507,-0.0653803,-1.7385812,0.007912400688644083,-0.08280877319568158,0.5942054607687467,Infinity,-Infinity,
3.3554432E7,-0.19842857,-0.11852557,-2.0403485,0.012371048207443978,-0.122734245337842,0.5871825021216398,5725.144379596355,-9066.425679129643,
3.3554432E7,-0.25523904,-0.10508654,-2.273699,0.012371048207443978,-0.122734245337842,0.5871825021216398,NaN,NaN,
3.3554432E7,-0.48614612,0.015253915,-2.4789498,0.019833343170788314,-0.17047381421917926,0.5749307312837474,-6803.596583656459,-6029.361794995833,
3.3554432E7,-0.776918,0.3567276,-2.5834076,0.03208574764263924,-0.21921987657798167,0.5575958923105312,-8663.535995253684,-3107.131694235332,
3.3554432E7,-0.94734937,0.67193407,-2.73307,0.03208574764263924,-0.21921987657798167,0.5575958923105312,NaN,NaN,
3.3554432E7,-0.8850411,0.7678399,-2.9242704,0.05162641453834058,-0.2725832751545335,0.532008552598709,1713.4656498518668,-5649.865183330655,
3.3554432E7,-0.73232484,0.75317913,-3.0568283,0.07550680690278998,-0.3243092707819544,0.4991214758016848,4346.707412090443,-3716.465563811348,
3.3554432E7,-0.58754975,0.75378996,-3.2101555,0.07550680690278998,-0.3243092707819544,0.4991214758016848,NaN,NaN,
3.3554432E7,-0.44888332,0.88023907,-3.2773507,0.10328728904085843,-0.3743420443539513,0.45738364461546355,3959.5950070769877,-1666.402476823179,
