Time,GyroX,GyroY,GyroZ,PosX,PosY,PosZ,TorPie,TorThe,
Started:
0.0,-0.08358592,0.055571023,-0.055036515,3.120281508364364E-6,-0.0011111623230870816,0.5999989949314796,0.0,0.0,
0.0,-0.08358592,0.031136412,-0.037321422,1.0501716462946083E-5,-0.0018691624504548943,0.5999971122694491,1.5360280487953724,527.9486707399352,
0.0,-0.08358592,-0.01101329,-0.007389026,1.7021548976577256E-5,-0.0020209120027114545,0.5999966201864593,2.2657047356983475,892.0520526201741,
0.0,-0.08358592,-0.018343672,0.02009991,1.8142446166191822E-5,-0.0016163536088652298,0.599997846397879,1.5765024552257387,819.2326081008448,
0.0,-0.08358592,0.003036611,0.030484619,1.4121860881763455E-5,-0.0010067179930894753,0.5999991791075097,0.6271018463266641,309.48779954564054,
0.0,-0.08358592,0.029914683,0.037204135,1.4121860881763455E-5,-0.0010067179930894753,0.5999991791075097,NaN,NaN,
0.0,-0.08358592,0.0366342,0.045756247,1.7070782238086262E-6,-1.0143103899597547E-4,0.6000000152658834,0.8297354152619529,254.87143893957548,
0.0,-0.08358592,0.004869207,0.05736269,1.7070782238086262E-6,-1.0143103899597547E-4,0.6000000152658834,NaN,NaN,
0.0,-0.08358592,-0.049497798,0.057973556,-2.1194901461150922E-5,0.0010795921573875313,0.5999990522007347,0.0290304545825251,18.205191966868515,
0.0,-0.08358592,-0.08920404,0.04209106,-4.409053322056479E-5,0.0019643193018223765,0.5999968067547822,0.6619910210071247,-473.3347969566636,
0.0,-0.08358592,-0.09653442,0.019489044,-4.409053322056479E-5,0.0019643193018223765,0.5999968067547822,NaN,NaN,
0.0,-0.08358592,-0.08859318,-0.036099695,-3.2453844142282356E-5,0.0012849897819798043,0.599998646963673,7.2417294165201,-1656.657637307329,
0.0,-0.08358592,-0.09531269,-0.15277494,-3.2453844142282356E-5,0.0012849897819798043,0.599998646963673,NaN,NaN,
0.0,-0.08358592,-0.14418192,-0.2712828,1.1434836510864903E-4,-0.004085653348520022,0.5999861023152095,32.5246888066053,-3531.6593031272287,
0.0,-0.08358592,-0.16861652,-0.3555822,1.1434836510864903E-4,-0.004085653348520022,0.5999861023152095,NaN,NaN,
0.0,-0.15627888,-0.16861652,-0.41361442,4.045493532478637E-4,-0.012263730029970117,0.5998745417800315,-2140.468116516241,-1697.0965984161332,
0.0,-0.22652838,-0.00979156,-0.4630945,8.674365616628885E-4,-0.0214954730489853,0.5996142266511377,-2070.949605405263,-1442.6388433648976,
0.0,-0.22652838,0.09039034,-0.55594605,8.674365616628885E-4,-0.0214954730489853,0.5996142266511377,NaN,NaN,
0.0,-0.22652838,0.064734004,-0.6701778,0.0016688029291375905,-0.03494378537485746,0.5989792780812118,44.33549006859409,-3404.0831904029615,
0.0,-0.22652838,0.043353718,-0.7721923,0.0016688029291375905,-0.03494378537485746,0.5989792780812118,NaN,NaN,
0.0,-0.22652838,0.07450784,-0.85038304,0.0028719554508145778,-0.05200389957814758,0.5977352046774429,24.521875381704923,-2330.1367301411424,
0.0,-0.22652838,0.10444024,-0.9267412,0.004443133161423108,-0.07058908720822149,0.5958166395335481,15.972588962723755,-2275.5938349505227,
0.0,-0.282728,0.12765312,-1.0177602,0.004443133161423108,-0.07058908720822149,0.5958166395335481,NaN,NaN,
0.0,-0.282728,0.18202013,-1.1069465,0.006789009654437439,-0.09278442109635492,0.5927436116568076,2.422433842033542,-2657.9580821913287,
0.0,-0.282728,0.28220204,-1.1851372,0.006789009654437439,-0.09278442109635492,0.5927436116568076,NaN,NaN,
0.0,-0.282728,0.38238394,-1.2431694,0.01004363961667158,-0.11785346765967346,0.5882259039468347,-20.613877646429323,-1729.3736931601302,
0.0,-0.282728,0.4263662,-1.2517215,0.01411464044625733,-0.1429741169369701,0.5825454552405301,-6.683437919108216,-254.7840351661079,
0.0,-0.20026118,0.45446604,-1.2425586,0.01411464044625733,-0.1429741169369701,0.5825454552405301,Infinity,Infinity,
0.0,-0.1294008,0.48500928,-1.2553867,0.018273259958004724,-0.16795266334202136,0.5757239090545562,2093.6535187148243,-292.2377166187583,
0.0,-0.1294008,0.4966157,-1.3109754,0.018273259958004724,-0.16795266334202136,0.5757239090545562,NaN,NaN,
0.0,-0.1294008,0.52960247,-1.3964965,0.02362739700225854,-0.19522691779632786,0.5668582056289505,-153.52005463780404,-2544.0996863130185,
0.0,-0.1294008,0.5564805,-1.4563613,0.0301982820238499,-0.2229846128917006,0.5562067554305471,-140.6964359797033,-1778.5524843375154,
0.0,0.0031569516,0.5528153,-1.5125611,0.0301982820238499,-0.2229846128917006,0.5562067554305471,NaN,NaN,
0.0,0.11799962,0.49539402,-1.5730367,0.03594799611770859,-0.25181140364982235,0.5434140108400385,3234.984346521599,-1467.5062831098148,
0.0,0.11799962,0.43491834,-1.6493948,0.03594799611770859,-0.25181140364982235,0.5434140108400385,NaN,NaN,
0.0,0.20596422,0.36283624,-1.7147574,0.04151742511570263,-0.28195089979507953,0.5279962330611243,2396.880705634573,-1654.7646211498293,
0.0,0.20596422,0.35550585,-1.7288072,0.047627682717023646,-0.31109916687877454,0.5108316168920723,-49.98782251402016,-415.7211554732729,
0.0,0.20596422,0.38788173,-1.7263638,0.047627682717023646,-0.31109916687877454,0.5108316168920723,NaN,NaN,
0.0,0.14548856,0.354895,-1.712314,0.05497484356545279,-0.3386533821546116,0.49223132970223127,-1731.8016019783595,178.6361718102695,
0.0,0.14548856,0.31641048,-1.6719968,0.0626203744675609,-0.36420654689895815,0.4726862685838351,170.2778271372425,1189.4188167422476,
0.0,0.24017267,0.28159115,-1.6249602,0.0626203744675609,-0.36420654689895815,0.4726862685838351,Infinity,Infinity,
0.0,0.24017267,0.31213444,-1.5583758,0.06915534010159216,-0.3866900896126719,0.4535287666080366,301.7737716124328,1961.2878025224506,
0.0,0.24017267,0.32862777,-1.480796,0.06915534010159216,-0.3866900896126719,0.4535287666080366,NaN,NaN,
0.0,0.24017267,0.24493925,-1.3873336,0.07473035864540559,-0.4057041111318019,0.43568288504107394,446.20207868420755,2749.423422172763,
0.0,0.24017267,0.15941812,-1.3341883,0.07473035864540559,-0.4057041111318019,0.43568288504107394,NaN,NaN,
0.0,0.24017267,0.0946664,-1.3115863,0.07864070364118585,-0.42317430777041504,0.41801814982615204,110.0169182450115,664.5493558178706,
0.0,0.1552624,0.11604668,-1.304256,0.08407387750824623,-0.43961065110602404,0.3995924012854799,-2458.3950957574984,-207.63785450001353,
0.0,0.09600847,0.11604668,-1.2779888,0.08407387750824623,-0.43961065110602404,0.3995924012854799,NaN,NaN,
