time,X_value,Y_value,Z_value
3.4316,-0.07304,0.01547,0.05290
3.4655,-0.07037,0.01685,0.05116
3.4991,-0.06036,0.02009,0.05013
3.5337,-0.04413,0.01316,0.04553
3.5673,-0.02307,0.00963,0.03009
3.6013,-0.00838,0.01243,0.02554
3.6354,0.00852,0.01504,0.01719
3.6697,0.02768,0.02420,0.00447
3.7039,0.04802,0.02438,-0.00689
3.7376,0.05841,0.03510,-0.02158
3.7716,0.05746,0.04793,-0.03714
3.8053,0.07636,0.03001,-0.06698
3.8413,0.09438,0.00876,-0.09615
3.8740,0.11695,-0.00064,-0.11294
3.9075,0.14048,-0.01287,-0.11126
3.9419,0.12558,-0.01374,-0.10681
3.9753,0.10343,-0.01481,-0.09626
4.0096,0.09622,-0.01615,-0.08741
4.0444,0.08172,-0.00366,-0.08460
4.0776,0.05258,0.01367,-0.07883
4.1116,0.05583,0.00715,-0.07777
4.1458,0.05644,0.00779,-0.07601
4.1806,0.05128,0.01655,-0.06892
4.2144,0.05878,0.02139,-0.06067
4.2477,0.05439,0.03922,-0.04699
4.2824,0.02610,0.04947,-0.04701
4.3156,-0.01692,0.05961,-0.04599
4.3493,-0.00388,0.03708,-0.04263
4.3833,0.01989,0.00751,-0.05222
4.4178,0.04161,-0.01925,-0.06288
4.4518,0.00146,0.00551,-0.06462
4.4860,-0.01926,0.02040,-0.06047
4.5198,0.00045,0.01878,-0.06838
4.5539,0.01295,0.04158,-0.06495
4.5877,0.01944,0.05839,-0.06509
4.6220,0.02527,0.06716,-0.06910
4.6561,0.01285,0.06750,-0.06681
4.6904,-0.00361,0.06502,-0.06170
4.7269,-0.01157,0.06695,-0.05496
4.7579,-0.00529,0.06242,-0.05036
4.7920,0.01465,0.05292,-0.04690
4.8262,0.02347,0.06077,-0.04834
4.8600,0.02835,0.05111,-0.04286
4.8940,0.03087,0.03395,-0.03894
4.9279,0.03637,0.02087,-0.04322
4.9624,0.03823,0.02034,-0.03774
4.9968,0.03140,0.02320,-0.03328
5.0305,0.03446,0.02432,-0.03252
5.0657,0.03727,0.03972,-0.02463
5.0982,0.02300,0.06141,-0.01984
5.1327,0.00461,0.09474,-0.01739
5.1662,0.02958,0.07572,-0.02374
5.2000,0.04977,0.05243,-0.02493
