time,X_value,Y_value,Z_value
Started:,8월 21 2019,11:12:53:865, 
0.0000,0.00000,0.00000,0.00000
0.0004,-0.01441,0.01740,-0.01755
0.0305,-0.01352,0.02867,0.00060
0.0647,-0.03446,0.03997,0.01324
0.0987,-0.04121,0.02829,0.02140
0.1328,-0.04028,0.01488,0.02496
0.1667,-0.03364,-0.00548,0.02624
0.2009,-0.04450,-0.00804,0.02914
0.2327,-0.03842,0.00176,0.03008
0.2668,-0.02427,0.00802,0.02427
0.3009,-0.01564,0.01333,0.02120
0.3350,0.00149,0.01543,0.01806
0.3689,0.01667,0.02155,0.01351
0.4030,0.01659,0.02397,0.00826
0.4375,0.01414,0.01213,0.00373
0.4707,0.02185,-0.00219,-0.00792
0.5061,0.05176,-0.00453,-0.04119
0.5396,0.05175,-0.00714,-0.08992
0.5736,0.05708,-0.03533,-0.15367
0.6069,0.06512,-0.05099,-0.24181
0.6409,0.09315,-0.06587,-0.34957
0.6750,0.14507,-0.09818,-0.47481
0.7100,0.24259,-0.13454,-0.60411
0.7432,0.29127,-0.12174,-0.73954
0.7773,0.30746,-0.12066,-0.89384
0.8121,0.41981,-0.13635,-1.05592
0.8452,0.45205,-0.05553,-1.21839
0.8800,0.43576,0.05559,-1.40214
0.9163,0.55838,0.07590,-1.59314
0.9475,0.66867,0.14429,-1.74834
0.9816,0.73045,0.28967,-1.84947
1.0154,0.79989,0.43809,-1.89490
1.0514,0.85129,0.58151,-1.93895
1.0834,0.84051,0.63929,-1.95209
1.1221,0.80952,0.59350,-1.89869
1.1518,0.76729,0.50917,-1.77961
1.1854,0.63712,0.42920,-1.60800
1.2197,0.49419,0.31615,-1.39618
1.2546,0.39960,0.18665,-1.15828
1.2878,0.30881,0.07668,-0.90097
1.3222,0.22720,-0.02652,-0.64238
1.3562,0.17258,-0.10995,-0.40294
1.3920,0.13223,-0.16820,-0.16063
1.4255,0.11954,-0.24175,0.08156
1.4577,0.11699,-0.31153,0.31330
1.4917,0.09377,-0.35735,0.54785
1.5259,0.07282,-0.39206,0.79558
1.5601,0.08512,-0.44083,1.05075
1.5943,0.04877,-0.50659,1.27070
1.6279,-0.05879,-0.55929,1.45364
1.6621,-0.30462,-0.52711,1.71706
1.6962,-0.65058,-0.47647,2.06960
1.7296,-0.96820,-0.42984,2.43133
1.7642,-1.28348,-0.35026,2.76231
1.8000,-1.71933,-0.14696,3.11864
1.8322,-2.15146,0.19126,3.46709
1.8661,-2.18512,0.43967,3.59474
1.9001,-1.93342,0.56325,3.44582
1.9347,-1.72685,0.66308,3.22654
1.9682,-1.54251,0.72683,3.01399
2.0020,-1.29702,0.71145,2.75308
2.0363,-1.06620,0.66728,2.45287
2.0702,-0.95867,0.62325,2.17819
2.1044,-0.87081,0.55176,1.92017
2.1411,-0.82583,0.49559,1.67347
2.1722,-0.84243,0.46469,1.46364
2.2060,-0.76478,0.37489,1.27249
2.2401,-0.67856,0.28930,1.08164
2.2743,-0.59619,0.23156,0.90249
2.3097,-0.50947,0.18342,0.73953
2.3446,-0.43722,0.15594,0.58075
2.3768,-0.35687,0.13275,0.43350
2.4107,-0.29883,0.12501,0.31433
2.4441,-0.25107,0.11965,0.21415
2.4779,-0.18165,0.10384,0.12560
2.5124,-0.13634,0.07399,0.06137
2.5462,-0.12816,0.04345,0.00833
2.5806,-0.11617,0.01517,-0.03272
2.6144,-0.09795,0.00075,-0.05830
2.6482,-0.09320,-0.01004,-0.07239
2.6825,-0.09375,-0.02100,-0.07695
2.7162,-0.08867,-0.01730,-0.07364
2.7504,-0.08317,-0.01872,-0.06814
2.7847,-0.08184,-0.02025,-0.06407
2.8228,-0.07858,-0.02085,-0.06130
2.8525,-0.07833,-0.02528,-0.05241
2.8863,-0.07919,-0.02418,-0.04362
2.9213,-0.07695,-0.02115,-0.03582
2.9548,-0.07627,-0.02756,-0.03179
2.9890,-0.07093,-0.02966,-0.02807
3.0227,-0.06384,-0.02278,-0.02005
3.0568,-0.05324,-0.02806,-0.01726
3.0922,-0.04578,-0.03081,-0.01824
3.1258,-0.03388,-0.02822,-0.01275
3.1601,-0.01971,-0.03450,-0.00623
3.1944,-0.02720,-0.03020,0.00062
3.2276,-0.02328,-0.01483,0.00664
3.2622,-0.00934,-0.01267,-0.00299
3.2953,0.00017,-0.00871,-0.01487
3.3289,0.00125,0.00755,-0.01922
3.3633,-0.00769,0.02448,-0.02362
3.3972,-0.03167,0.05086,-0.02447
3.4310,-0.02640,0.04807,-0.02161
