time,X_value,Y_value,Z_value
Started:,8월 21 2019,11:14:28:966, 
0.0000,0.00000,0.00000,0.00000
0.0008,0.06388,0.00711,-0.07303
0.0275,0.05753,0.00079,-0.05606
0.0617,0.04826,0.01703,-0.04057
0.0960,0.04322,0.02357,-0.03427
0.1295,0.03151,0.02302,-0.03624
0.1637,0.01211,0.01780,-0.03604
0.1985,0.02138,0.00327,-0.03146
0.2317,0.01568,0.00441,-0.02331
0.2658,0.00591,0.00343,-0.02043
0.3004,0.01386,-0.01095,-0.01903
0.3338,0.02324,-0.01660,-0.01511
0.3678,0.02939,-0.01595,-0.01157
0.4019,0.04614,-0.02115,-0.02047
0.4362,0.05328,-0.01732,-0.03697
0.4699,0.05778,-0.01062,-0.05231
0.5043,0.06425,-0.00363,-0.08209
0.5381,0.08353,0.00694,-0.13241
0.5722,0.13564,0.01871,-0.18431
0.6071,0.20884,0.03865,-0.25739
0.6400,0.25909,0.06759,-0.37229
0.6740,0.27935,0.07003,-0.52988
0.7083,0.31756,0.05380,-0.70938
0.7425,0.38587,0.03771,-0.89094
0.7772,0.44377,0.04066,-1.08092
0.8101,0.52608,0.03451,-1.25330
0.8442,0.61022,0.04793,-1.40725
0.8787,0.70702,0.14298,-1.60287
0.9146,0.72444,0.26413,-1.82199
0.9475,0.80986,0.34496,-2.03770
0.9806,1.04751,0.35854,-2.22463
1.0146,1.12893,0.38932,-2.33139
1.0485,1.07777,0.43402,-2.32833
1.0826,1.00711,0.46420,-2.27121
1.1168,0.95384,0.45923,-2.13645
1.1504,0.86082,0.41289,-1.94310
1.1846,0.73305,0.35229,-1.72384
1.2192,0.60435,0.27260,-1.45212
1.2553,0.47265,0.18956,-1.15822
1.2869,0.38841,0.11725,-0.86006
1.3207,0.32598,0.06365,-0.54445
1.3547,0.24246,0.01688,-0.22826
1.3885,0.16799,-0.04777,0.08453
1.4238,0.09387,-0.10615,0.40400
1.4574,-0.04018,-0.12410,0.73763
1.4910,-0.16321,-0.11860,1.08286
1.5251,-0.27109,-0.08049,1.42066
1.5595,-0.35270,-0.10657,1.77033
1.5930,-0.42496,-0.20564,2.13095
1.6272,-0.52326,-0.37502,2.52819
1.6608,-0.77035,-0.56765,2.94736
1.6950,-1.19945,-0.61958,3.34272
1.7292,-1.59387,-0.45795,3.63919
1.7631,-1.92420,-0.13074,3.86367
1.7996,-2.11077,0.19572,3.98563
1.8312,-2.01554,0.41462,3.90681
1.8654,-1.83447,0.56943,3.63375
1.8994,-1.64275,0.66888,3.26715
1.9403,-1.43890,0.69069,2.89255
1.9673,-1.25707,0.66961,2.50312
2.0011,-1.14162,0.60329,2.12162
2.0352,-1.05983,0.50744,1.79240
2.0690,-0.97557,0.38185,1.48917
2.1033,-0.85828,0.26318,1.18152
2.1386,-0.74622,0.17116,0.89224
2.1712,-0.65417,0.09150,0.64933
2.2057,-0.55238,0.02192,0.44663
2.2400,-0.45525,-0.01590,0.25931
2.2735,-0.36787,-0.03813,0.08704
2.3078,-0.27888,-0.05740,-0.06888
2.3414,-0.19658,-0.07313,-0.20568
2.3760,-0.14795,-0.07249,-0.31884
2.4131,-0.12140,-0.06894,-0.41414
2.4442,-0.10196,-0.06815,-0.49536
2.4777,-0.06452,-0.07658,-0.55967
2.5118,-0.03138,-0.09179,-0.60406
2.5456,-0.00884,-0.11092,-0.64048
2.5796,0.01015,-0.11945,-0.66684
2.6146,0.04201,-0.12046,-0.67126
2.6477,0.06190,-0.12387,-0.64798
2.6815,0.07310,-0.12667,-0.60023
2.7158,0.07314,-0.11451,-0.53819
2.7509,0.06786,-0.08487,-0.46791
2.7837,0.07621,-0.06510,-0.40461
2.8180,0.07912,-0.05144,-0.35290
2.8534,0.05664,-0.02703,-0.30336
2.8855,0.00670,0.01441,-0.25887
2.9196,0.03594,0.01977,-0.21530
2.9540,0.07984,0.01743,-0.17570
