time,X_value,Y_value,Z_value
Started:,8월 21 2019,11:20:29:558, 
0.0000,0.00000,0.00000,0.00000
0.0006,-0.03456,0.10623,-0.06722
0.0323,-0.03740,0.10030,-0.04912
0.0665,-0.03496,0.09704,-0.03883
0.1006,-0.01057,0.08749,-0.02965
0.1346,-0.00541,0.07287,-0.01925
0.1690,-0.01340,0.06492,-0.00568
0.2027,0.00429,0.04966,0.00894
0.2368,0.00829,0.04727,0.02169
0.2707,0.00150,0.04275,0.03070
0.3048,0.00574,0.03766,0.03479
0.3387,0.00360,0.05218,0.02969
0.3726,0.01063,0.05976,0.01630
0.4068,0.02505,0.06340,-0.01140
0.4408,0.02441,0.05876,-0.05324
0.4746,0.02015,0.03240,-0.10057
0.5104,0.03563,0.00712,-0.16454
0.5428,0.08742,-0.00960,-0.25957
0.5765,0.15741,-0.02839,-0.38065
0.6111,0.24720,-0.02394,-0.51378
0.6450,0.30586,0.04518,-0.65347
0.6790,0.34665,0.16650,-0.80028
0.7131,0.45616,0.25718,-0.93754
0.7470,0.56493,0.32842,-1.04819
0.7814,0.59446,0.42427,-1.13188
0.8153,0.54709,0.52781,-1.21896
0.8492,0.50453,0.56972,-1.32002
0.8836,0.39259,0.59467,-1.45700
0.9215,0.40440,0.56618,-1.60642
0.9515,0.53628,0.47549,-1.67201
0.9867,0.62200,0.40769,-1.65809
1.0203,0.68663,0.32979,-1.61633
1.0546,0.68104,0.26948,-1.51599
1.0894,0.59657,0.22245,-1.35890
1.1215,0.49528,0.16324,-1.17458
1.1550,0.39554,0.10792,-0.98879
1.1905,0.32047,0.06423,-0.78810
1.2232,0.25143,0.03168,-0.57432
1.2574,0.17742,0.01862,-0.35966
1.2919,0.11448,0.01625,-0.14693
1.3283,0.03637,0.01684,0.06857
1.3596,-0.02992,0.00292,0.28017
1.3934,-0.07464,-0.00942,0.49627
1.4283,-0.11188,-0.01088,0.71725
1.4626,-0.09548,-0.05181,0.91124
1.4953,0.01036,-0.13155,1.06714
1.5296,0.06263,-0.17328,1.23821
1.5637,0.02353,-0.20444,1.42184
1.5973,-0.11953,-0.25169,1.62419
1.6316,-0.24902,-0.29387,1.81897
1.6659,-0.34721,-0.30059,1.97876
1.6995,-0.42561,-0.29396,2.12086
1.7342,-0.56059,-0.25966,2.24141
1.7675,-0.79292,-0.18923,2.33617
1.8023,-0.98682,-0.14485,2.36253
1.8359,-1.08208,-0.10634,2.28009
1.8697,-1.07934,-0.06769,2.09009
1.9041,-1.03097,-0.04800,1.85519
1.9379,-0.97260,-0.05109,1.62873
1.9717,-0.92646,-0.05040,1.41883
2.0058,-0.87436,-0.06217,1.21104
2.0398,-0.83133,-0.09014,1.00646
2.0738,-0.78831,-0.11838,0.81702
2.1077,-0.73010,-0.11521,0.64131
2.1419,-0.68232,-0.10763,0.49425
2.1760,-0.62355,-0.11506,0.38041
2.2106,-0.53953,-0.11311,0.28769
2.2444,-0.48149,-0.08765,0.22035
2.2781,-0.43446,-0.07647,0.16967
2.3123,-0.36693,-0.07538,0.13043
2.3469,-0.31906,-0.06261,0.09938
2.3813,-0.28112,-0.05404,0.07420
2.4146,-0.22938,-0.05125,0.04490
2.4485,-0.19404,-0.03654,0.01909
2.4825,-0.16362,-0.02680,0.00334
2.5161,-0.14283,-0.02163,-0.01264
2.5503,-0.12380,-0.01608,-0.02375
2.5842,-0.10050,-0.00933,-0.03659
2.6189,-0.07832,-0.00783,-0.04931
2.6521,-0.05213,-0.00947,-0.04934
2.6866,-0.03719,-0.00940,-0.04108
2.7203,-0.03495,-0.01029,-0.03659
2.7543,-0.06101,0.00629,-0.03014
2.7884,-0.02152,-0.00494,-0.02575
