time,X_value,Y_value,Z_value
Started:,8월 21 2019,11:12:32:875, 
0.0000,0.00000,0.00000,0.00000
0.0005,0.00733,0.03781,0.00739
0.0309,-0.00991,0.05082,0.01845
0.0651,-0.01168,0.04891,0.01968
0.0992,-0.00103,0.03408,0.01478
0.1333,-0.00639,0.02778,0.01303
0.1674,-0.00424,0.01530,0.01282
0.2019,0.00198,-0.00082,0.01654
0.2356,-0.00398,-0.00830,0.02198
0.2695,-0.01588,-0.00825,0.02382
0.3061,-0.01443,-0.00607,0.02107
0.3376,-0.01016,0.00015,0.02490
0.3714,-0.00196,0.00322,0.02630
0.4051,0.00274,0.00348,0.02461
0.4396,0.00385,-0.00426,0.02290
0.4732,-0.03862,-0.02093,0.02204
0.5088,-0.10987,-0.05070,0.00840
0.5419,-0.15737,-0.07922,-0.03035
0.5759,-0.16120,-0.08521,-0.07304
0.6098,-0.17850,-0.06908,-0.15086
0.6439,-0.15570,-0.06186,-0.27736
0.6795,-0.05165,-0.05357,-0.42109
0.7125,0.00961,-0.00855,-0.61294
0.7466,-0.07764,0.04227,-0.85026
0.7808,-0.14027,-0.00998,-1.06872
0.8138,-0.10887,-0.13451,-1.28848
0.8482,-0.03846,-0.22537,-1.49786
0.8830,0.10574,-0.30376,-1.62063
0.9159,0.25735,-0.34912,-1.69822
0.9505,0.39191,-0.34517,-1.77005
0.9844,0.48827,-0.33197,-1.81002
1.0185,0.55439,-0.33568,-1.81999
1.0570,0.57018,-0.24984,-1.86769
1.0860,0.61530,-0.11968,-1.87659
1.1197,0.67054,-0.04680,-1.82379
1.1540,0.70586,-0.02535,-1.75141
1.1880,0.76188,-0.01762,-1.64111
1.2220,0.75386,-0.00612,-1.48534
1.2564,0.69522,-0.03454,-1.26864
1.2904,0.60707,-0.07325,-1.00565
1.3245,0.47210,-0.09903,-0.71584
1.3581,0.34692,-0.13884,-0.40797
1.3922,0.28745,-0.20798,-0.08775
1.4265,0.28389,-0.24759,0.21352
1.4602,0.29255,-0.25369,0.51742
1.4946,0.28795,-0.26060,0.84972
1.5283,0.25843,-0.27370,1.13686
1.5627,0.22535,-0.26108,1.38038
1.5971,0.17554,-0.29919,1.68299
1.6305,0.19921,-0.44420,2.00845
1.6642,0.05612,-0.54360,2.26859
1.6985,-0.34597,-0.52008,2.54934
1.7327,-0.85772,-0.41748,2.81744
1.7666,-1.33501,-0.27431,3.06634
1.8003,-1.71474,-0.09838,3.27108
1.8344,-1.96944,0.12862,3.36401
1.8685,-2.02223,0.32852,3.32639
1.9028,-1.87567,0.44647,3.17326
1.9366,-1.70468,0.54098,2.95598
1.9707,-1.56289,0.55275,2.71906
2.0045,-1.37769,0.44795,2.47060
2.0385,-1.19561,0.33370,2.19342
2.0733,-1.09593,0.25243,1.90913
2.1067,-1.03422,0.16555,1.64927
2.1412,-0.96211,0.10922,1.41085
2.1746,-0.86479,0.07640,1.18198
2.2085,-0.77136,0.03391,0.96092
2.2431,-0.66226,-0.01933,0.77783
2.2773,-0.53090,-0.06163,0.62369
2.3111,-0.44203,-0.08783,0.47459
2.3460,-0.37682,-0.10694,0.34828
2.3792,-0.29815,-0.11767,0.24549
2.4138,-0.25573,-0.10626,0.16653
2.4468,-0.23755,-0.09658,0.10242
2.4805,-0.22432,-0.09361,0.04501
2.5149,-0.20319,-0.07794,0.01300
2.5486,-0.17335,-0.05531,-0.00464
2.5832,-0.14899,-0.04329,-0.01852
2.6167,-0.13513,-0.02871,-0.02801
2.6510,-0.12012,-0.00742,-0.03188
2.6852,-0.10395,0.00213,-0.02982
2.7191,-0.07699,0.00572,-0.02963
2.7575,-0.05612,0.01709,-0.02959
2.7870,-0.05476,0.03457,-0.02787
2.8211,-0.04888,0.03790,-0.03252
2.8550,-0.04192,0.02577,-0.03701
2.8889,-0.03668,0.02190,-0.03889
2.9236,-0.03610,0.02167,-0.04137
2.9579,-0.03194,0.01854,-0.04099
2.9921,-0.02086,0.02040,-0.04028
3.0252,-0.02248,0.02548,-0.03366
3.0593,-0.02635,0.02611,-0.02486
3.0938,-0.03113,0.02858,-0.02004
3.1274,-0.02107,0.02171,-0.01977
3.1615,-0.01001,0.01916,-0.02034
3.1956,-0.01760,0.02653,-0.02043
3.2292,-0.04549,0.03489,-0.01982
3.2635,-0.02772,0.02518,-0.01790
