time,X_value,Y_value,Z_value
Started:,8월 21 2019,11:10:35:862, 
0.0000,0.00000,0.00000,0.00000
0.0005,0.03899,0.10073,-0.01456
0.0316,0.01286,0.09985,-0.01378
0.0654,0.00009,0.09438,-0.01329
0.0997,0.02179,0.05781,-0.00669
0.1338,0.01229,0.04093,-0.00586
0.1677,-0.00829,0.03815,-0.00615
0.2018,-0.00772,0.02812,-0.00180
0.2356,-0.00428,0.02395,0.00215
0.2701,-0.00805,0.02190,-0.00062
0.3041,-0.00554,0.01767,-0.00468
0.3380,-0.00571,0.01026,-0.00690
0.3720,0.00284,-0.00077,-0.01522
0.4060,0.02789,-0.01749,-0.03525
0.4399,0.04291,-0.05591,-0.07556
0.4743,0.09926,-0.16160,-0.14419
0.5104,0.16326,-0.23236,-0.22125
0.5436,0.20149,-0.24578,-0.32708
0.5763,0.31880,-0.31386,-0.45546
0.6107,0.49998,-0.36913,-0.59557
0.6442,0.63478,-0.35539,-0.74306
0.6791,0.79358,-0.33997,-0.90509
0.7125,1.02474,-0.31166,-1.11429
0.7463,1.07464,-0.11845,-1.34319
0.7802,0.80774,0.24391,-1.50614
0.8143,0.50095,0.58217,-1.65014
0.8484,0.61522,0.67282,-1.79811
0.8829,0.69036,0.77349,-1.93288
0.9168,0.66919,0.95793,-2.08941
0.9512,0.74082,0.94321,-2.16288
0.9847,0.71153,0.87703,-2.12477
1.0186,0.64428,0.79896,-2.00771
1.0529,0.55726,0.71614,-1.83199
1.0886,0.50077,0.62158,-1.62630
1.1213,0.40071,0.51377,-1.41052
1.1581,0.32228,0.37476,-1.17330
1.1892,0.28048,0.23686,-0.91067
1.2229,0.24200,0.11318,-0.63284
1.2566,0.19517,-0.01955,-0.32560
1.2918,0.16347,-0.16027,0.02060
1.3247,0.14890,-0.29782,0.37591
1.3593,0.14816,-0.41981,0.74418
1.3935,0.13211,-0.53767,1.12795
1.4286,0.05135,-0.65656,1.47430
1.4606,-0.10803,-0.76306,1.76204
1.4956,-0.36425,-0.77435,2.02611
1.5287,-0.70563,-0.70382,2.37284
1.5631,-1.04211,-0.55052,2.74766
1.5973,-1.38347,-0.38653,3.01651
1.6312,-1.70368,-0.24602,3.22744
1.6652,-1.96890,-0.02021,3.42741
1.7003,-2.09110,0.25893,3.55742
1.7333,-1.98332,0.47829,3.49341
1.7671,-1.73686,0.62443,3.27552
1.8012,-1.43818,0.70640,3.02911
1.8355,-1.15483,0.71590,2.74082
1.8693,-0.97319,0.69283,2.44151
1.9036,-0.89649,0.67628,2.14586
1.9375,-0.84323,0.61578,1.86994
1.9713,-0.77660,0.55217,1.61724
2.0065,-0.73519,0.52406,1.39897
2.0415,-0.68579,0.46262,1.22358
2.0733,-0.60192,0.35276,1.03830
2.1073,-0.54355,0.23962,0.85713
2.1413,-0.48072,0.12008,0.68205
2.1754,-0.39478,0.01103,0.51334
2.2095,-0.30251,-0.06878,0.35405
2.2474,-0.24638,-0.11195,0.22680
2.2771,-0.19513,-0.14554,0.13125
2.3123,-0.15771,-0.16586,0.05335
2.3456,-0.13788,-0.16364,-0.00044
2.3795,-0.10895,-0.15519,-0.03774
2.4145,-0.09424,-0.13328,-0.07303
2.4477,-0.07887,-0.11299,-0.10768
2.4816,-0.06031,-0.09879,-0.14358
2.5158,-0.03608,-0.09612,-0.17494
2.5495,-0.01037,-0.10463,-0.20777
2.5835,0.01446,-0.10834,-0.24568
2.6178,0.03696,-0.09834,-0.27295
2.6517,0.05675,-0.09107,-0.29724
2.6859,0.05924,-0.07687,-0.31719
2.7212,0.05694,-0.06123,-0.33089
2.7535,0.04594,-0.03608,-0.33522
2.7882,0.03143,-0.00460,-0.32877
2.8219,0.01659,0.03504,-0.32749
2.8559,0.01077,0.07249,-0.30850
2.8894,0.06780,0.08107,-0.28456
