time,X_value,Y_value,Z_value
Started:,8월 21 2019,11:10:53:202, 
0.0000,0.00000,0.00000,0.00000
0.0005,0.08396,0.09124,-0.26997
0.0309,0.04396,0.07138,-0.21470
0.0649,0.05094,0.04652,-0.17524
0.0989,0.04153,0.04769,-0.13931
0.1331,0.02832,0.04341,-0.11330
0.1677,0.02482,0.02822,-0.09568
0.2014,0.03231,0.01591,-0.07770
0.2353,0.05095,0.00144,-0.05937
0.2697,0.05062,-0.00493,-0.05348
0.3034,0.04144,-0.01878,-0.05760
0.3376,0.03878,-0.01868,-0.06681
0.3711,0.04607,-0.02449,-0.08695
0.4054,0.03898,-0.03215,-0.12806
0.4391,0.08119,-0.03514,-0.17718
0.4732,0.12250,-0.01451,-0.22536
0.5132,0.12924,0.00635,-0.29196
0.5418,0.14751,0.02046,-0.38852
0.5771,0.12766,0.03617,-0.51738
0.6104,0.08425,0.00578,-0.66348
0.6439,0.06957,-0.05234,-0.82600
0.6777,0.05179,-0.07822,-1.00219
0.7121,0.03700,-0.09640,-1.15559
0.7467,0.09397,-0.12316,-1.29185
0.7797,0.18876,-0.12422,-1.38932
0.8141,0.29670,-0.07647,-1.43086
0.8491,0.37501,-0.00132,-1.44171
0.8836,0.43927,0.05870,-1.42527
0.9160,0.48232,0.10635,-1.36374
0.9497,0.48337,0.15108,-1.28408
0.9843,0.40670,0.16424,-1.17470
1.0181,0.30354,0.13738,-1.02344
1.0521,0.23195,0.11891,-0.83689
1.0858,0.20650,0.11432,-0.62546
1.1203,0.15891,0.11064,-0.40211
1.1541,0.11564,0.07630,-0.17071
1.1881,0.05575,0.00036,0.04828
1.2222,0.01178,-0.09854,0.25600
1.2560,-0.05204,-0.15185,0.53189
1.2902,-0.17411,-0.09611,0.82716
1.3241,-0.40746,-0.00950,1.13445
1.3582,-0.73075,0.05609,1.50352
1.3948,-1.09798,0.12545,1.91676
1.4277,-1.38430,0.23619,2.32888
1.4599,-1.53839,0.40109,2.70520
1.4941,-1.65562,0.60844,3.04368
1.5279,-1.63278,0.76164,3.23302
1.5621,-1.43943,0.77087,3.15651
1.5960,-1.23462,0.78925,2.96273
1.6299,-1.06798,0.81666,2.75427
1.6642,-0.90196,0.78445,2.51667
1.6985,-0.78588,0.70300,2.26903
1.7332,-0.69815,0.59959,1.99179
1.7662,-0.64284,0.48469,1.71341
1.8001,-0.62169,0.38354,1.49044
1.8352,-0.59663,0.28312,1.27239
1.8693,-0.53249,0.19155,1.07349
1.9025,-0.47846,0.14904,0.91175
1.9372,-0.43078,0.10994,0.75853
1.9707,-0.34780,0.06564,0.60184
2.0046,-0.25998,0.03858,0.44613
2.0386,-0.21496,0.03232,0.29309
2.0791,-0.14126,0.02819,0.14338
2.1065,-0.09203,0.03503,-0.00379
2.1402,-0.09152,0.05477,-0.16090
2.1741,-0.08201,0.08531,-0.30331
2.2093,-0.05364,0.14697,-0.43298
2.2426,0.08125,0.19004,-0.58768
2.2769,0.16029,0.26069,-0.71949
2.3109,0.23031,0.29495,-0.82408
2.3452,0.30294,0.29753,-0.91864
2.3791,0.27989,0.31877,-0.98980
2.4128,0.26966,0.31300,-1.04771
2.4468,0.23483,0.31243,-1.07065
2.4811,0.20104,0.32850,-1.05532
2.5146,0.19661,0.33533,-1.01110
2.5526,0.19033,0.33874,-0.94195
2.5829,0.20016,0.33282,-0.86590
2.6172,0.20751,0.32351,-0.78512
2.6508,0.14364,0.34547,-0.70850
2.6845,0.11840,0.34332,-0.64045
2.7190,0.13335,0.32481,-0.57586
