time,X_value,Y_value,Z_value
Started:,8월 21 2019,11:14:12:211, 
0.0000,0.00000,0.00000,0.00000
0.0005,-0.07972,0.04062,-0.01412
0.0328,-0.06084,0.00754,-0.01307
0.0669,-0.05404,-0.00300,-0.00770
0.1016,-0.04210,0.00417,-0.00094
0.1348,-0.03587,0.00522,0.00044
0.1713,-0.04005,0.00473,0.00092
0.2031,-0.03106,0.00010,-0.00246
0.2374,-0.02455,-0.00070,-0.00764
0.2716,-0.01549,-0.00011,-0.00909
0.3052,0.00731,-0.01254,-0.00357
0.3397,0.02889,-0.02607,0.00990
0.3733,0.05029,-0.03448,0.02596
0.4072,0.07388,-0.04397,0.03520
0.4414,0.11019,-0.06789,0.04084
0.4752,0.14483,-0.09309,0.02409
0.5108,0.14325,-0.09121,-0.01511
0.5431,0.15199,-0.11157,-0.07605
0.5782,0.13933,-0.14756,-0.17945
0.6113,0.06148,-0.12642,-0.32769
0.6451,0.07629,-0.10496,-0.51413
0.6798,0.26114,-0.12365,-0.71191
0.7133,0.44716,-0.08121,-0.93260
0.7466,0.56212,0.00345,-1.13564
0.7797,0.69756,0.06791,-1.30707
0.8139,0.83450,0.13368,-1.46859
0.8487,0.90644,0.23991,-1.60896
0.8814,0.91327,0.35429,-1.69189
0.9172,0.90548,0.41137,-1.72685
0.9494,0.85973,0.48272,-1.74675
0.9832,0.70450,0.58707,-1.73002
1.0179,0.50921,0.65082,-1.67344
1.0544,0.36469,0.66212,-1.60497
1.0856,0.24456,0.63267,-1.51003
1.1202,0.17785,0.58282,-1.39634
1.1536,0.19318,0.49374,-1.27956
1.1916,0.21126,0.38998,-1.13338
1.2219,0.20557,0.27842,-0.95026
1.2556,0.20645,0.16781,-0.73167
1.2902,0.20408,0.05538,-0.47008
1.3242,0.18219,-0.07137,-0.18222
1.3575,0.16876,-0.20366,0.11588
1.3917,0.13536,-0.32918,0.43768
1.4264,0.07700,-0.45860,0.78666
1.4605,-0.05082,-0.54324,1.16627
1.4958,-0.24391,-0.53771,1.50662
1.5293,-0.24502,-0.56723,1.86173
1.5624,-0.32612,-0.62605,2.14412
1.5960,-0.56312,-0.73930,2.30426
1.6300,-0.92735,-0.75492,2.46545
1.6641,-1.30853,-0.60715,2.73058
1.6981,-1.75180,-0.24692,3.09827
1.7321,-2.09716,0.18292,3.39582
1.7667,-2.01169,0.38000,3.44224
1.8005,-1.73191,0.45412,3.28217
1.8343,-1.51528,0.54573,3.05910
1.8686,-1.36382,0.60350,2.81569
1.9024,-1.17193,0.57682,2.54328
1.9365,-1.00941,0.52886,2.26917
1.9706,-0.90921,0.49100,2.00807
2.0048,-0.80754,0.43760,1.71805
2.0384,-0.73210,0.38405,1.43826
2.0724,-0.66099,0.29566,1.20537
2.1069,-0.59905,0.19927,1.00391
2.1407,-0.56786,0.13848,0.81682
2.1749,-0.51489,0.07230,0.65611
2.2087,-0.44221,0.00123,0.49341
2.2433,-0.36048,-0.04514,0.34675
2.2765,-0.29713,-0.06669,0.22851
2.3110,-0.26985,-0.07784,0.12214
2.3444,-0.22213,-0.09034,0.01707
2.3788,-0.19095,-0.08461,-0.06994
2.4129,-0.18610,-0.06118,-0.14719
2.4466,-0.14797,-0.04351,-0.22906
2.4811,-0.12018,-0.03594,-0.31651
2.5156,-0.09115,-0.03374,-0.40723
2.5494,-0.05103,-0.04065,-0.49101
2.5826,-0.02791,-0.04491,-0.55475
2.6164,-0.00241,-0.05216,-0.60268
2.6507,0.01587,-0.06108,-0.62992
2.6844,0.01647,-0.06635,-0.63529
2.7187,0.03656,-0.07161,-0.62830
2.7530,0.05625,-0.05843,-0.60219
2.7867,0.08176,-0.04073,-0.55878
2.8207,0.13720,-0.03078,-0.50982
2.8552,0.17854,-0.01882,-0.45868
2.8930,0.18449,-0.01192,-0.41438
2.9229,0.17169,-0.01063,-0.39120
2.9566,0.18100,-0.02138,-0.35973
2.9908,0.17716,-0.02683,-0.32461
3.0250,0.17493,-0.04701,-0.30757
3.0592,0.17445,-0.06215,-0.28815
3.0927,0.15705,-0.06666,-0.26039
3.1272,0.13592,-0.05856,-0.23093
3.1624,0.05404,-0.01116,-0.20007
3.1950,-0.03399,0.03092,-0.17024
3.2288,-0.00390,0.01585,-0.14266
3.2634,0.04952,0.00088,-0.10136
