time,X_value,Y_value,Z_value
Started:,8월 21 2019,11:18:27:204, 
0.0000,0.00000,0.00000,0.00000
0.0005,-0.04831,0.03539,-0.05287
0.0295,-0.04769,0.06697,-0.02922
0.0634,-0.05034,0.08170,-0.01414
0.0974,-0.03536,0.06233,-0.00396
0.1319,-0.05281,0.03525,0.01083
0.1654,-0.06268,0.01156,0.02226
0.1995,-0.05919,-0.01283,0.03059
0.2338,-0.05347,-0.01694,0.03632
0.2676,-0.05388,0.00413,0.04242
0.3015,-0.06031,0.01559,0.04401
0.3358,-0.05443,0.00872,0.04475
0.3698,-0.04622,0.00884,0.04706
0.4038,-0.04449,0.01915,0.04739
0.4376,-0.03596,0.02447,0.04753
0.4724,-0.03248,0.03375,0.04858
0.5061,-0.04440,0.04301,0.04429
0.5403,-0.03248,0.04547,0.04089
0.5737,-0.02230,0.06523,0.03835
0.6078,-0.02482,0.09580,0.03572
0.6423,-0.01576,0.10649,0.02731
0.6760,0.01669,0.10440,0.01235
0.7104,0.03833,0.10113,-0.00390
0.7441,0.02876,0.08420,-0.01286
0.7780,0.03977,0.06176,-0.02297
0.8120,0.04893,0.04680,-0.03360
0.8463,0.04348,0.02865,-0.04563
0.8810,0.04834,0.00256,-0.06623
0.9141,0.01962,-0.01722,-0.10751
0.9481,-0.05449,-0.07450,-0.16002
0.9859,-0.06464,-0.16685,-0.21064
1.0165,-0.01237,-0.21541,-0.29009
1.0507,0.04983,-0.22692,-0.41205
1.0844,0.16250,-0.15012,-0.58427
1.1183,0.31212,-0.06677,-0.77293
1.1530,0.35606,0.02408,-0.96773
1.1863,0.33045,0.15060,-1.14059
1.2208,0.37136,0.22373,-1.23995
1.2546,0.45448,0.19736,-1.31590
1.2883,0.55158,0.12401,-1.37146
1.3275,0.58874,0.03584,-1.42762
1.3562,0.58531,-0.03218,-1.45023
1.3902,0.53234,-0.04560,-1.43887
1.4248,0.44867,-0.04220,-1.37200
1.4592,0.36945,0.01049,-1.27627
1.4926,0.32989,0.05564,-1.16453
1.5264,0.32298,0.07646,-1.03214
1.5608,0.33652,0.08391,-0.87851
1.5956,0.32747,0.06888,-0.70052
1.6292,0.28588,0.07704,-0.49932
1.6656,0.25534,0.07053,-0.27863
1.6966,0.19580,0.04864,-0.02977
1.7317,0.11518,0.03416,0.24874
1.7647,0.05367,0.00987,0.54905
1.7986,0.07238,-0.00506,0.83846
1.8332,0.00865,-0.00604,1.10818
1.8671,-0.24219,-0.04447,1.44044
1.9019,-0.48179,-0.17177,1.81182
1.9353,-0.74904,-0.31987,2.15997
1.9692,-1.13261,-0.34270,2.54307
2.0054,-1.58692,-0.18580,2.95096
2.0368,-1.75895,-0.01845,3.21261
2.0708,-1.63521,0.08735,3.22098
2.1056,-1.46412,0.19656,3.03491
2.1388,-1.28139,0.30551,2.78375
2.1734,-1.12134,0.35634,2.51036
2.2071,-0.97419,0.31204,2.21023
2.2412,-0.83107,0.24737,1.93900
2.2771,-0.73786,0.22382,1.70146
2.3094,-0.69124,0.18891,1.47400
2.3497,-0.63823,0.11689,1.25186
2.3772,-0.62214,0.05504,1.03992
2.4111,-0.62056,-0.00859,0.83479
2.4449,-0.58634,-0.07936,0.63698
2.4793,-0.54188,-0.11612,0.46152
2.5138,-0.52520,-0.10967,0.30941
2.5475,-0.48758,-0.10372,0.19360
2.5812,-0.44210,-0.10565,0.10402
2.6154,-0.38972,-0.09834,0.01971
2.6494,-0.32445,-0.08069,-0.04990
2.6849,-0.27067,-0.06253,-0.09703
2.7173,-0.22693,-0.05997,-0.12480
2.7512,-0.18906,-0.04281,-0.13821
2.7855,-0.21062,0.01039,-0.15428
2.8195,-0.17344,0.01016,-0.16290
2.8541,-0.13594,0.01060,-0.15704
2.8874,-0.10637,0.03451,-0.14234
