time,X_value,Y_value,Z_value
Started:,8월 21 2019,11:06:07:373, 
0.0000,0.00000,0.00000,0.00000
0.0005,-0.08492,-0.00702,-0.08335
0.0325,-0.10781,0.01263,-0.05245
0.0661,-0.11751,0.01644,-0.03324
0.1003,-0.11844,0.01476,-0.02380
0.1345,-0.12071,0.01154,-0.01354
0.1683,-0.13009,0.01620,-0.00258
0.2026,-0.12510,0.00496,-0.00239
0.2366,-0.10436,-0.01272,-0.00664
0.2708,-0.09200,-0.01138,-0.00574
0.3044,-0.08942,-0.00870,0.00290
0.3388,-0.08750,-0.01464,0.01050
0.3727,-0.09166,-0.01017,0.01592
0.4067,-0.08978,-0.01254,0.02166
0.4406,-0.08748,-0.00987,0.02507
0.4750,-0.07268,-0.00324,0.02349
0.5095,-0.05589,-0.00159,0.02169
0.5427,-0.04727,0.00490,0.02193
0.5767,-0.03780,0.01149,0.01745
0.6106,-0.02012,0.00361,0.00726
0.6455,-0.01284,0.00387,0.00106
0.6789,0.00236,0.00838,-0.00702
0.7146,0.01867,0.00786,-0.01020
0.7469,0.03006,0.00840,-0.01215
0.7808,0.04073,0.00225,-0.02316
0.8149,0.04719,-0.01616,-0.04267
0.8488,0.03542,-0.04236,-0.08685
0.8843,0.01194,-0.08107,-0.16111
0.9172,0.00774,-0.13007,-0.27539
0.9508,0.06166,-0.17126,-0.44530
0.9869,0.11144,-0.17161,-0.65251
1.0188,0.20721,-0.17805,-0.85191
1.0539,0.29786,-0.16333,-1.01653
1.0872,0.36328,-0.12209,-1.15277
1.1213,0.36271,-0.05967,-1.26627
1.1569,0.33621,0.02667,-1.35984
1.1896,0.36070,0.10755,-1.42808
1.2244,0.36735,0.20627,-1.48036
1.2569,0.34231,0.30781,-1.52930
1.2910,0.29147,0.37901,-1.55381
1.3266,0.27668,0.39806,-1.52660
1.3599,0.27162,0.40073,-1.45797
1.3984,0.22819,0.41764,-1.34544
1.4275,0.21165,0.41785,-1.20606
1.4612,0.20488,0.36939,-1.01907
1.4965,0.17529,0.32160,-0.79000
1.5296,0.17611,0.23464,-0.54425
1.5650,0.19157,0.11793,-0.28426
1.5987,0.17991,-0.01712,-0.00796
1.6320,0.17585,-0.15756,0.29735
1.6667,0.16918,-0.28633,0.62817
1.6999,0.13333,-0.39813,0.95818
1.7386,0.05818,-0.48560,1.26574
1.7678,-0.04010,-0.56556,1.52229
1.8019,-0.27275,-0.52164,1.76595
1.8357,-0.72579,-0.29278,2.04680
1.8698,-1.12167,-0.20696,2.42543
1.9040,-1.34452,-0.17583,2.72121
1.9380,-1.60688,-0.02639,2.97502
1.9718,-1.75549,0.23402,3.20034
2.0059,-1.69275,0.51090,3.26720
2.0400,-1.54666,0.68653,3.14514
2.0743,-1.31798,0.66523,2.90329
2.1076,-1.12384,0.62736,2.59346
2.1425,-0.93901,0.56374,2.24014
2.1761,-0.77332,0.41094,1.90463
2.2104,-0.63667,0.25715,1.59841
2.2441,-0.55101,0.12236,1.34589
2.2781,-0.46081,0.00568,1.11460
2.3120,-0.39272,-0.07238,0.89825
2.3462,-0.32735,-0.11969,0.72721
2.3802,-0.27297,-0.16167,0.56941
2.4187,-0.21995,-0.18995,0.43569
2.4487,-0.18382,-0.17793,0.33640
2.4821,-0.14634,-0.14592,0.25443
2.5165,-0.09310,-0.12279,0.18395
2.5507,-0.06130,-0.10572,0.13154
2.5841,-0.03150,-0.10419,0.07705
2.6182,-0.01176,-0.09202,0.02694
2.6540,0.02157,-0.08219,-0.00616
2.6860,0.04995,-0.06395,-0.02562
2.7208,0.06030,-0.04578,-0.03502
2.7568,0.07288,-0.03514,-0.03325
2.7882,0.07967,-0.02449,-0.03684
2.8219,0.08266,-0.01844,-0.04177
2.8561,0.08495,0.00034,-0.04562
2.8907,0.09612,0.01330,-0.04898
2.9250,0.08514,0.02374,-0.04190
2.9590,0.06019,0.03001,-0.03166
2.9934,0.04833,0.03752,-0.02004
3.0269,0.04976,0.04333,-0.01460
3.0604,0.04767,0.04444,-0.01270
3.1021,0.05188,0.04072,-0.00730
3.1284,0.05331,0.02966,-0.00218
3.1624,0.04957,0.02021,-0.00372
3.1974,0.04313,0.00951,-0.00505
3.2301,0.04204,0.02001,-0.00706
3.2649,0.06966,0.03444,-0.00897
