time,X_value,Y_value,Z_value
Started:,8월 21 2019,10:31:15:436, 
0.0000,0.00000,0.00000,0.00000
0.0005,-1.12096,0.08319,-1.04722
0.0311,-0.89558,0.11320,-0.80748
0.0653,-0.70147,0.11040,-0.62998
0.0994,-0.53044,0.08295,-0.50146
0.1335,-0.41509,0.07511,-0.40607
0.1699,-0.33176,0.07825,-0.32195
0.2016,-0.24542,0.07576,-0.25509
0.2356,-0.15586,0.08650,-0.19998
0.2694,-0.07957,0.10279,-0.15117
0.3037,-0.01695,0.09894,-0.10916
0.3375,0.02638,0.10109,-0.08222
0.3715,0.02127,0.12774,-0.05029
0.4058,-0.03052,0.16776,-0.02818
0.4396,-0.09465,0.19584,-0.01860
0.4737,-0.13099,0.21684,-0.02991
0.5088,-0.15057,0.26123,-0.05237
0.5420,-0.06229,0.31567,-0.06081
0.5770,-0.00450,0.22672,-0.06603
0.6114,-0.06957,0.13479,-0.08711
0.6440,-0.25094,0.07709,-0.00462
0.6783,-0.34980,0.09079,0.04378
0.7135,-0.38687,0.02236,0.07332
0.7463,-0.40381,-0.10192,0.12904
0.7802,-0.46577,-0.06842,0.21408
0.8144,-0.53428,0.04646,0.29135
0.8486,-0.61028,0.10860,0.26688
0.8831,-0.69335,0.12428,0.21103
0.9162,-0.65877,0.08483,0.18856
0.9503,-0.52496,0.03773,0.18757
0.9847,-0.32493,-0.06520,0.18009
1.0179,-0.11986,-0.19119,0.22486
1.0536,0.01013,-0.37861,0.32609
1.0863,0.11616,-0.58040,0.47514
1.1204,0.20462,-0.57508,0.38809
1.1545,0.27950,-0.57418,0.18901
1.1901,0.44853,-0.71652,-0.05081
1.2224,0.52674,-0.82079,-0.30460
1.2567,0.54085,-0.78308,-0.54960
1.2905,0.64994,-0.77542,-0.80171
1.3247,0.69962,-0.63765,-1.10950
1.3590,0.60973,-0.31308,-1.46334
1.3937,0.49764,-0.03776,-1.81695
1.4263,0.28947,0.31988,-2.22994
1.4608,0.02332,0.68752,-2.67032
1.4946,-0.24386,0.97722,-3.09906
1.5298,-0.58414,1.23619,-3.56848
1.5639,-1.00300,1.53176,-4.05984
1.5970,-1.42147,1.76577,-4.49724
1.6322,-1.74667,1.90752,-4.89493
1.6662,-2.16881,2.08018,-5.21166
1.6994,-2.51633,2.15156,-5.41675
1.7333,-2.91503,2.20050,-5.49771
1.7682,-3.34126,2.26499,-5.46620
1.8020,-3.51429,2.15781,-5.34934
1.8366,-3.69068,2.07372,-5.16032
1.8817,-4.00908,2.14141,-5.02651
1.9049,-4.21304,2.20918,-4.90480
1.9367,-4.01033,2.08340,-4.74128
1.9719,-3.78864,2.01592,-4.57446
2.0062,-3.55229,2.04540,-4.41431
2.0402,-3.28040,2.04612,-4.32496
2.0727,-3.08286,2.00781,-4.29835
2.1083,-2.90826,1.98007,-4.23421
2.1412,-2.58853,1.79662,-4.14240
2.1768,-2.26829,1.54459,-4.07993
2.2097,-2.08408,1.32857,-3.90793
2.2429,-1.84215,0.99849,-3.57440
2.2781,-1.57246,0.59391,-3.21372
2.3113,-1.42935,0.29177,-2.71838
2.3478,-1.22917,0.01124,-2.08642
2.3803,-1.07890,-0.25301,-1.45544
2.4143,-0.98759,-0.48157,-0.88824
2.4484,-0.93004,-0.71866,-0.40817
2.4823,-0.87222,-1.03243,0.05471
2.5162,-0.77935,-1.37261,0.63219
2.5526,-0.63598,-1.65945,1.33865
2.5849,-0.41774,-2.01876,2.24733
2.6183,-0.13825,-2.35783,3.19704
2.6513,0.25674,-2.64083,4.17980
2.6861,0.75955,-3.02642,5.22499
2.7210,1.35236,-3.54149,6.29019
2.7555,1.71268,-3.82519,7.20250
2.7889,2.00656,-4.20936,8.00249
2.8233,2.42130,-4.55466,8.59339
2.8580,3.13374,-5.37405,9.01750
2.8931,3.06320,-6.45328,9.34091
2.9239,2.15046,-6.66575,9.29579
2.9576,1.19968,-6.50019,9.06533
2.9931,-0.22153,-5.53656,8.84605
3.0256,-1.48914,-3.97310,8.79395
3.0600,-1.39165,-2.78533,8.60743
3.0937,-0.80691,-1.90728,8.49469
3.1274,-0.44323,-1.12563,8.44869
3.1614,-0.20043,-0.61223,8.36809
3.1957,-0.09262,-0.16659,8.23235
3.2305,0.03699,0.35064,8.05715
3.2637,0.18781,0.86167,7.81457
3.2979,0.11224,1.23523,7.52995
3.3322,0.01680,1.68686,7.21172
3.3658,0.38379,2.07162,6.71335
3.3998,0.65820,2.23526,6.16369
3.4340,0.68922,2.29651,5.57951
3.4682,0.69611,2.26966,4.97456
3.5040,0.66883,2.17899,4.35737
3.5359,0.47684,2.08399,3.72869
3.5726,0.15434,1.95345,3.10364
3.6039,-0.19608,1.72168,2.52534
3.6386,-0.32963,1.32305,1.98584
3.6721,-0.37760,0.84666,1.51495
3.7061,-0.36811,0.33254,1.11139
3.7404,-0.40757,-0.08789,0.76263
3.7743,-0.49568,-0.36357,0.46972
3.8082,-0.63740,-0.55798,0.24083
3.8424,-0.77634,-0.66719,0.07367
3.8764,-0.85174,-0.70788,-0.05941
3.9109,-0.87424,-0.72532,-0.17818
3.9445,-0.84247,-0.74158,-0.30010
3.9790,-0.85422,-0.76663,-0.43226
4.0124,-0.91458,-0.78503,-0.54920
4.0462,-0.97860,-0.85119,-0.65109
4.0806,-1.06455,-0.96193,-0.75079
4.1145,-1.15803,-1.10812,-0.84253
4.1483,-1.25682,-1.28163,-0.94373
4.1828,-1.34874,-1.42073,-1.04300
4.2166,-1.42028,-1.54577,-1.15378
4.2505,-1.51840,-1.59761,-1.25590
4.2843,-1.58272,-1.57168,-1.36205
4.3182,-1.54552,-1.50922,-1.44117
4.3523,-1.46618,-1.39678,-1.48849
4.3861,-1.41154,-1.25299,-1.50600
4.4206,-1.40454,-1.06950,-1.49687
4.4543,-1.35698,-0.86409,-1.46767
4.4888,-1.32691,-0.66303,-1.42794
4.5235,-1.33946,-0.48617,-1.37856
4.5565,-1.33064,-0.35000,-1.32573
4.5969,-1.33313,-0.24671,-1.28250
4.6250,-1.34808,-0.16306,-1.24157
4.6588,-1.33311,-0.10059,-1.19598
4.6923,-1.33256,-0.03673,-1.15033
4.7264,-1.20365,-0.02918,-1.09653
