time,X_value,Y_value,Z_value
Started:,8월 21 2019,10:51:25:283, 
0.0000,0.00000,0.00000,0.00000
0.0005,-0.32147,-0.05633,-0.07235
0.0327,-0.27114,-0.03351,-0.04181
0.0665,-0.22542,-0.03515,-0.02311
0.1006,-0.19121,-0.05212,-0.02039
0.1341,-0.16610,-0.06763,-0.01913
0.1682,-0.16176,-0.08034,-0.02064
0.2027,-0.14507,-0.08130,-0.02681
0.2364,-0.11639,-0.06113,-0.02800
0.2706,-0.08737,-0.04048,-0.01975
0.3044,-0.08125,-0.01947,-0.01013
0.3384,-0.06108,0.00501,-0.00178
0.3724,-0.04335,0.02464,0.00078
0.4063,-0.03796,0.02229,-0.00219
0.4408,-0.03753,0.02189,-0.01079
0.4748,-0.02900,0.01420,-0.01711
0.5086,-0.01847,-0.00815,-0.01282
0.5430,-0.02378,-0.01340,-0.00825
0.5768,-0.01957,-0.02122,-0.00394
0.6115,-0.02334,-0.05991,-0.00466
0.6456,-0.07368,-0.06864,-0.01931
0.6790,-0.10005,-0.05660,-0.02787
0.7130,-0.04649,-0.07226,-0.03419
0.7488,-0.00997,-0.05103,-0.01765
0.7807,-0.00426,-0.02410,0.00976
0.8171,0.00496,0.00149,0.00878
0.8487,0.03309,0.00233,-0.00683
0.8830,0.03598,-0.00243,0.00222
0.9168,0.02510,-0.00264,0.01676
0.9514,0.02509,-0.01719,0.03148
0.9869,0.04173,-0.03065,0.03368
1.0197,0.06511,-0.05588,0.02257
1.0527,0.09280,-0.07662,0.01208
1.0868,0.10065,-0.08565,0.00510
1.1210,0.02750,-0.08918,-0.02971
1.1548,-0.10254,-0.10764,-0.09250
1.1888,-0.16139,-0.19596,-0.14858
1.2232,-0.10151,-0.31760,-0.20227
1.2570,0.01825,-0.40036,-0.27027
1.2910,0.10041,-0.46590,-0.32550
1.3252,0.13439,-0.56219,-0.42719
1.3593,0.32089,-0.65283,-0.57293
1.3930,0.62348,-0.62578,-0.74073
1.4272,0.91891,-0.46675,-0.92640
1.4618,0.99163,-0.20813,-1.09164
1.4958,0.98696,0.07282,-1.26083
1.5303,0.99103,0.38188,-1.50851
