time,X_value,Y_value,Z_value
Started:,8월 21 2019,10:30:17:778, 
0.0000,0.00000,0.00000,0.00000
0.0004,-1.66568,0.26740,-1.53012
0.0329,-1.29756,0.19808,-1.20523
0.0672,-1.03051,0.15944,-0.95097
0.1006,-0.80819,0.10919,-0.74672
0.1347,-0.63397,0.07275,-0.58812
0.1687,-0.49889,0.05153,-0.46874
0.2028,-0.38934,0.03490,-0.37192
0.2374,-0.29926,0.02030,-0.29476
0.2709,-0.23228,0.01164,-0.23993
0.3053,-0.17972,0.01200,-0.19760
0.3393,-0.14675,0.00964,-0.15413
0.3730,-0.12632,0.00380,-0.11301
0.4070,-0.09430,-0.00243,-0.08395
0.4414,-0.08107,-0.00293,-0.06405
0.4752,-0.06327,-0.00990,-0.04825
0.5094,-0.04637,-0.02951,-0.03325
0.5438,-0.03331,-0.05249,-0.02353
0.5798,-0.02816,-0.08005,-0.02555
0.6116,-0.01402,-0.10642,-0.02429
0.6452,-0.01357,-0.13239,-0.02551
0.6797,-0.04532,-0.18517,-0.01272
0.7134,-0.12156,-0.27330,0.03438
0.7481,-0.22807,-0.37047,0.00465
0.7812,-0.30378,-0.48895,-0.04669
0.8153,-0.34594,-0.54546,-0.04485
0.8492,-0.24139,-0.64621,-0.09101
0.8839,0.07150,-0.79177,-0.22361
0.9176,0.38657,-0.80094,-0.36800
0.9520,0.61744,-0.67616,-0.53067
0.9857,0.82108,-0.53172,-0.69294
1.0197,1.00559,-0.40243,-0.90248
1.0540,1.07058,-0.19699,-1.14316
1.0880,1.00518,0.04783,-1.39363
1.1216,0.88967,0.28686,-1.65021
1.1558,0.75352,0.52348,-1.90978
1.1895,0.68391,0.76310,-2.17586
1.2239,0.56145,1.05454,-2.44571
1.2575,0.38858,1.41450,-2.74462
1.2917,0.11129,1.77158,-3.07259
1.3262,-0.29867,2.07904,-3.39296
1.3599,-0.63522,2.27070,-3.72880
1.3939,-1.08026,2.47847,-3.99798
1.4279,-1.37292,2.60883,-4.16613
1.4618,-1.59092,2.59615,-4.26816
1.4964,-1.78911,2.59957,-4.30919
