time,X_value,Y_value,Z_value
Started:,8월 21 2019,10:51:57:645, 
0.0000,0.00000,0.00000,0.00000
0.0005,-0.09395,0.02416,-0.03118
0.0295,-0.08064,0.02710,-0.01864
0.0642,-0.07259,0.03207,-0.00881
0.0976,-0.05747,0.02256,-0.00545
0.1318,-0.04877,0.01069,-0.00047
0.1657,-0.04868,0.01732,0.00686
0.1996,-0.06054,0.02912,0.00845
0.2334,-0.04852,0.02196,0.01413
0.2677,-0.02113,0.02052,0.01822
0.3019,-0.02319,0.03486,0.02474
0.3361,-0.01865,0.02988,0.03293
0.3701,-0.00545,0.02388,0.03501
0.4042,-0.01173,0.02335,0.03961
0.4379,-0.00740,0.01571,0.03893
0.4723,0.00344,0.01846,0.03711
0.5060,0.00425,0.01556,0.03495
0.5405,0.00168,0.00998,0.03347
0.5744,-0.00388,0.01978,0.03005
0.6082,0.00465,0.01146,0.02250
0.6421,-0.00711,0.00698,0.01358
0.6788,-0.01349,0.00536,0.01050
0.7224,-0.01177,0.00206,0.00892
0.7445,-0.02555,-0.00283,0.01137
0.7782,-0.04998,-0.01752,0.01768
0.8127,-0.07964,-0.04643,0.02545
0.8463,-0.12846,-0.10797,0.01097
0.8804,-0.15517,-0.13659,0.00918
0.9145,-0.12395,-0.14458,0.04313
0.9482,0.06932,-0.18110,0.06292
0.9830,0.23288,-0.15501,0.05489
1.0163,0.17848,-0.05393,0.04971
1.0527,0.14860,-0.03599,0.04765
1.0844,0.18239,-0.05304,0.05167
1.1185,0.20747,-0.06605,0.03931
1.1529,0.31158,-0.12924,0.01187
1.1866,0.37322,-0.21437,-0.07372
1.2208,0.38245,-0.30305,-0.19475
1.2555,0.34369,-0.34979,-0.37765
1.2894,0.40044,-0.32922,-0.57941
1.3226,0.45906,-0.26929,-0.78250
1.3566,0.46371,-0.15468,-0.98288
1.3908,0.47170,0.00882,-1.18642
1.4251,0.48340,0.21132,-1.45805
1.4587,0.52459,0.45510,-1.77921
1.4928,0.47894,0.80660,-2.18976
1.5265,0.36124,1.16258,-2.69390
1.5612,0.15268,1.39468,-3.18932
1.5956,-0.06065,1.56674,-3.74908
1.6294,-0.17296,1.78189,-4.29609
1.6636,-0.33634,1.96880,-4.73470
1.6969,-0.48686,2.11428,-5.04211
1.7311,-0.72922,2.17625,-5.17920
1.7653,-1.19429,2.18353,-5.18472
1.8025,-1.73300,2.16941,-5.10120
1.8332,-2.13108,2.03228,-4.95603
1.8670,-2.52834,1.84693,-4.75856
1.9008,-2.85677,1.72512,-4.54571
1.9350,-3.15115,1.69037,-4.33424
1.9691,-3.36568,1.63685,-4.16290
2.0038,-3.45981,1.55301,-4.03395
2.0373,-3.38066,1.41545,-3.88564
2.0738,-3.22122,1.21890,-3.74037
2.1051,-3.08364,1.10141,-3.61391
2.1394,-2.88020,1.06126,-3.49246
2.1733,-2.82375,1.04156,-3.33692
2.2076,-2.74006,0.93518,-3.20805
2.2413,-2.53922,0.83769,-3.11533
2.2754,-2.33334,0.72180,-3.04874
2.3111,-2.17459,0.65656,-2.98657
2.3441,-2.03112,0.67855,-2.91924
2.3783,-1.85748,0.68655,-2.86008
2.4155,-1.66852,0.73344,-2.80039
2.4458,-1.48842,0.79257,-2.73752
2.4795,-1.35044,0.82784,-2.65313
2.5136,-1.19625,0.80570,-2.61520
2.5476,-1.01753,0.72967,-2.61915
