time,X_value,Y_value,Z_value
Started:,8월 21 2019,10:54:34:373, 
0.0000,0.00000,0.00000,0.00000
0.0011,-0.75049,-0.00466,-0.62401
0.0262,-0.62981,0.04799,-0.45732
0.0595,-0.53122,0.05450,-0.34758
0.0934,-0.43079,0.01021,-0.27102
0.1278,-0.36618,-0.01192,-0.21672
0.1617,-0.30187,-0.02858,-0.17460
0.1958,-0.26522,-0.03155,-0.13329
0.2303,-0.22874,-0.03970,-0.08768
0.2643,-0.21080,-0.01635,-0.05633
0.2982,-0.17871,-0.01184,-0.04022
0.3316,-0.14894,-0.00706,-0.02831
0.3655,-0.12509,0.00312,-0.01783
0.3997,-0.11536,0.00326,-0.01208
0.4342,-0.10609,0.00371,-0.00725
0.4676,-0.09961,0.01080,-0.00055
0.5023,-0.09698,0.01277,0.00105
0.5363,-0.09771,0.01200,0.00148
0.5703,-0.09566,0.00922,0.00347
0.6038,-0.08944,0.01450,0.00254
0.6385,-0.08179,0.01611,0.00463
0.6723,-0.07304,0.01416,0.00870
0.7060,-0.07027,0.02067,0.00513
0.7404,-0.07325,0.02203,0.00182
0.7751,-0.08523,0.03621,0.00441
0.8086,-0.10213,0.05697,0.00280
0.8422,-0.14148,0.10479,-0.00318
0.8760,-0.15639,0.17147,0.00668
0.9100,-0.14024,0.23385,0.01881
0.9444,-0.10382,0.23223,0.02228
0.9786,-0.08203,0.19325,0.02345
1.0120,-0.06743,0.15791,0.02021
1.0465,-0.06143,0.12316,0.01485
1.0803,-0.06422,0.09851,0.01245
1.1142,-0.06049,0.08244,0.01202
1.1486,-0.08668,0.07261,0.01735
1.1823,-0.11289,0.05729,0.02544
1.2166,-0.11172,0.00485,0.02728
1.2507,-0.11709,-0.06486,0.01555
1.2844,-0.10761,-0.12122,-0.01269
1.3185,-0.05394,-0.17285,-0.03639
1.3534,0.00376,-0.18930,-0.04611
1.3866,0.01315,-0.19258,-0.11171
1.4203,0.13339,-0.22203,-0.24492
1.4544,0.30331,-0.26299,-0.39494
1.4893,0.42460,-0.27771,-0.55221
1.5227,0.61796,-0.32013,-0.70442
1.5564,0.83040,-0.35103,-0.84314
1.5929,1.02650,-0.32605,-0.99444
1.6248,1.16169,-0.22179,-1.12622
1.6603,1.07668,0.01201,-1.28258
1.6928,0.77700,0.34021,-1.52991
1.7268,0.44155,0.69833,-1.86614
1.7609,0.17466,1.06575,-2.27671
1.7949,-0.14665,1.49872,-2.72960
1.8290,-0.46145,1.83216,-3.27024
1.8634,-0.71019,2.09416,-3.83656
1.8982,-1.01892,2.35814,-4.36009
1.9325,-1.34052,2.49164,-4.76364
1.9661,-1.46116,2.42307,-5.04123
2.0006,-1.71522,2.35236,-5.15545
2.0431,-1.93013,2.21324,-5.24542
2.0671,-2.19002,2.06890,-5.20605
2.1019,-2.49329,1.95866,-5.09645
2.1347,-2.73535,1.86849,-4.98285
2.1701,-2.94481,1.84129,-4.85432
