time,X_value,Y_value,Z_value
2.4057,-1.24387,2.77536,-4.28106
2.4394,-1.15406,2.80029,-4.12263
2.4737,-1.00626,2.83608,-3.98859
2.5073,-0.92735,2.73083,-3.92104
2.5421,-0.84671,2.51707,-3.87051
2.5760,-0.75585,2.25038,-3.75008
2.6094,-0.66402,2.01953,-3.56393
2.6452,-0.56255,1.73298,-3.32844
2.6843,-0.52091,1.39987,-3.06103
2.7128,-0.47706,1.11214,-2.72248
2.7461,-0.40635,0.91436,-2.34793
2.7801,-0.33489,0.77123,-1.99580
2.8142,-0.33281,0.48930,-1.59711
2.8482,-0.35091,0.34304,-1.30507
2.8822,-0.33624,0.25423,-1.18386
2.9181,-0.36190,0.08514,-1.07273
2.9496,-0.32612,0.00603,-0.88339
2.9831,-0.34515,-0.08303,-0.67095
3.0200,-0.38668,-0.15703,-0.43965
3.0513,-0.49570,-0.29144,-0.19552
3.0864,-0.70047,-0.47587,0.14038
3.1205,-0.90643,-0.77959,0.62476
3.1548,-1.14143,-1.22156,1.24194
3.1878,-1.37707,-1.65461,1.98973
3.2228,-1.45945,-2.03071,2.92717
3.2569,-1.34471,-2.60219,3.88540
3.2899,-1.22920,-3.22396,4.92420
3.3236,-0.94704,-3.85796,6.14971
3.3589,-0.56878,-4.53655,7.45654
3.3935,0.00369,-5.13331,8.54456
3.4265,0.39378,-5.65366,9.54707
3.4615,1.13094,-6.37819,10.45608
3.4956,1.49157,-7.10224,10.89101
3.5283,1.36089,-7.59118,10.97546
3.5622,0.34888,-7.44163,11.18595
3.5967,-1.05636,-7.05005,10.87878
3.6300,-1.91431,-5.98901,10.32400
3.6639,-1.66826,-4.33108,9.79581
3.7050,-0.81670,-3.14140,9.69489
3.7335,-0.41303,-2.23452,9.48032
3.7663,0.04414,-1.52594,9.20787
3.8013,0.61654,-0.99916,8.86493
3.8352,1.04213,-0.63310,8.31514
3.8693,1.45196,-0.21651,7.81774
3.9047,1.78800,0.23284,7.41050
3.9369,1.92026,0.89219,7.01873
3.9715,1.97343,1.43165,6.57731
4.0052,2.15432,1.84546,6.06539
4.0394,2.02985,2.28587,5.54272
4.0732,1.87218,2.59515,4.99184
4.1061,1.77962,2.56140,4.39590
4.1401,1.53060,2.47819,3.77982
4.1746,1.37682,2.14742,3.16567
4.2086,1.13321,1.77411,2.59760
4.2424,0.87869,1.41110,2.05534
4.2765,0.65110,1.04610,1.57838
4.3109,0.43348,0.71933,1.18439
4.3475,0.30170,0.45693,0.89239
4.3785,0.14181,0.29939,0.69547
4.4122,0.01405,0.17845,0.55608
4.4462,-0.05462,0.08266,0.45351
4.4809,-0.10213,0.00224,0.37249
4.5149,-0.14257,-0.05880,0.32213
4.5493,-0.16685,-0.10307,0.28920
4.5830,-0.18099,-0.13528,0.26030
4.6165,-0.18086,-0.16606,0.24574
4.6505,-0.16876,-0.17455,0.22295
4.6847,-0.16387,-0.17707,0.19993
4.7183,-0.14915,-0.18903,0.17887
4.7527,-0.13671,-0.19999,0.14392
4.7867,-0.13758,-0.21183,0.11546
4.8205,-0.10976,-0.23181,0.08505
4.8547,-0.10882,-0.24303,0.04858
4.8891,-0.10112,-0.26166,0.02978
4.9230,-0.09616,-0.25607,0.01569
4.9571,-0.10895,-0.24721,0.00887
4.9914,-0.12642,-0.23790,0.01110
5.0251,-0.14030,-0.21571,0.00703
5.0589,-0.16685,-0.20687,0.01416
5.0927,-0.18187,-0.19508,0.02383
5.1268,-0.17837,-0.17234,0.03907
5.1610,-0.18557,-0.16130,0.06307
5.1949,-0.18445,-0.14457,0.07791
5.2310,-0.17286,-0.11843,0.08675
5.2631,-0.17021,-0.10559,0.08617
5.2970,-0.14391,-0.11910,0.08623
5.3311,-0.11174,-0.10145,0.08603
5.3649,-0.11638,-0.10200,0.07199
5.3994,-0.12013,-0.11938,0.06996
5.4331,-0.10320,-0.13381,0.06898
5.4669,-0.11298,-0.16214,0.05666
5.5011,-0.12223,-0.17280,0.04911
5.5375,-0.11291,-0.16937,0.05247
5.5689,-0.08591,-0.16680,0.06173
