time,X_value,Y_value,Z_value
4.9636,0.01515,-0.19763,0.03359
4.9976,0.00966,-0.16932,0.04681
5.0315,-0.00930,-0.17317,0.05342
5.0658,-0.06614,-0.20289,0.06572
5.0998,-0.09640,-0.24692,0.06264
5.1339,-0.13118,-0.29489,0.07258
5.1676,-0.16064,-0.34288,0.08360
5.2048,-0.18549,-0.40229,0.08597
5.2357,-0.24754,-0.40864,0.10298
5.2698,-0.27054,-0.44974,0.09849
5.3040,-0.30232,-0.49661,0.09160
5.3378,-0.31851,-0.50827,0.08606
5.3726,-0.34513,-0.52733,0.05945
5.4064,-0.39093,-0.51995,0.02876
5.4402,-0.35619,-0.48585,0.00576
5.4740,-0.32018,-0.44827,-0.00605
5.5082,-0.31923,-0.38510,-0.02848
5.5424,-0.30477,-0.34512,-0.04902
5.5758,-0.31051,-0.29793,-0.05250
5.6100,-0.26022,-0.26404,-0.05772
5.6439,-0.22015,-0.21115,-0.05914
5.6781,-0.17966,-0.15495,-0.05642
5.7120,-0.13707,-0.09492,-0.04907
5.7462,-0.13145,-0.03162,-0.03872
5.7802,-0.08074,-0.00299,-0.04355
5.8145,-0.06901,0.02747,-0.06200
5.8479,-0.12110,0.08508,-0.07796
5.8823,-0.09122,0.06849,-0.08632
