time,X_value,Y_value,Z_value
4.4545,0.06675,-0.22234,0.05088
4.4884,0.04339,-0.24030,-0.03164
4.5225,-0.00328,-0.24127,-0.07604
4.5579,-0.02191,-0.27665,-0.10310
4.5906,-0.04042,-0.31055,-0.10462
4.6245,-0.10483,-0.31752,-0.09753
4.6588,-0.18342,-0.34095,-0.10469
4.6931,-0.21940,-0.33804,-0.12911
4.7273,-0.19752,-0.30604,-0.16310
4.7613,-0.17959,-0.26403,-0.18675
4.7948,-0.15243,-0.24543,-0.20986
4.8291,-0.13467,-0.20493,-0.21503
4.8634,-0.12595,-0.17160,-0.21279
4.8973,-0.15005,-0.13004,-0.19993
4.9318,-0.14781,-0.11199,-0.17736
4.9649,-0.11703,-0.10990,-0.16015
4.9992,-0.09130,-0.13065,-0.14518
