time,X_value,Y_value,Z_value
Started:,8월 21 2019,10:52:55:407, 
0.0000,0.00000,0.00000,0.00000
0.0005,-0.07951,-0.10574,-0.06171
0.0309,-0.08564,-0.04662,-0.04007
0.0648,-0.07566,-0.02156,-0.03022
0.0989,-0.06109,0.00442,-0.01966
0.1327,-0.04188,0.02559,-0.01623
0.1668,-0.02415,0.02540,-0.01914
0.2012,-0.02047,0.03061,-0.01897
0.2353,-0.03712,0.04556,-0.00942
0.2687,-0.03470,0.05002,-0.00306
0.3030,-0.01364,0.03719,-0.00510
0.3368,-0.02385,0.03438,-0.00267
0.3712,-0.01985,0.03284,0.00057
0.4048,-0.01438,0.02856,-0.00057
0.4389,-0.01270,0.01880,-0.00383
0.4727,-0.01603,0.02033,-0.00623
0.5076,-0.00724,0.02197,-0.01026
0.5410,0.00574,0.01581,-0.01509
0.5777,0.01144,0.02314,-0.02061
0.6094,0.01438,0.02971,-0.02281
0.6433,0.02074,0.02602,-0.02375
0.6776,0.03729,0.01425,-0.02700
0.7116,0.04903,-0.00221,-0.02954
0.7465,0.04665,-0.01329,-0.02966
0.7798,0.02277,-0.02415,-0.02486
0.8134,-0.02228,-0.06119,-0.02577
0.8477,-0.05498,-0.13645,-0.04195
0.8815,-0.06429,-0.19172,-0.06149
0.9157,-0.16049,-0.18713,-0.08854
0.9498,-0.23981,-0.20420,-0.17397
0.9834,-0.28650,-0.25445,-0.26299
1.0179,-0.25210,-0.31019,-0.32654
1.0516,-0.27758,-0.30155,-0.45002
1.0860,-0.28874,-0.24590,-0.55221
1.1198,-0.22864,-0.18550,-0.65849
1.1538,-0.16261,-0.12357,-0.82922
1.1878,-0.04305,-0.05024,-0.98542
1.2217,0.01731,0.07532,-1.22053
1.2557,-0.16062,0.31414,-1.51754
1.2900,-0.39058,0.54819,-1.82825
1.3237,-0.54777,0.72385,-2.18660
1.3578,-0.56537,0.77082,-2.54752
1.3920,-0.58053,0.78820,-2.90722
1.4259,-0.64893,0.80378,-3.25868
1.4599,-0.83648,0.81243,-3.59429
1.4938,-1.05708,0.81526,-3.87859
1.5279,-1.25691,0.81768,-4.08566
1.5626,-1.43352,0.81969,-4.25140
1.5958,-1.68929,0.85683,-4.34816
1.6301,-1.85752,0.88566,-4.34858
1.6644,-2.06937,0.90362,-4.27502
1.6981,-2.27739,0.91999,-4.17691
1.7318,-2.44483,0.88398,-4.03281
1.7659,-2.62250,0.90421,-3.87581
1.7999,-2.85112,1.00106,-3.71574
1.8345,-3.09181,1.12246,-3.58920
1.8684,-3.20904,1.14483,-3.41972
1.9024,-3.21610,1.10352,-3.26912
1.9367,-3.15182,0.97839,-3.09667
1.9708,-3.02510,0.82767,-2.94548
2.0078,-2.93241,0.79899,-2.86009
2.0389,-2.84195,0.80878,-2.78364
2.0726,-2.75299,0.84377,-2.72662
2.1065,-2.60661,0.87286,-2.66353
2.1404,-2.43120,0.88611,-2.61455
2.1746,-2.26394,0.91447,-2.59360
2.2091,-2.09200,0.97244,-2.56908
2.2440,-1.90874,0.99186,-2.53516
2.2764,-1.76832,1.00675,-2.50774
2.3107,-1.63294,1.04230,-2.45871
2.3445,-1.51116,1.04455,-2.35990
2.3786,-1.40531,1.01361,-2.27814
2.4131,-1.29273,0.98390,-2.22319
2.4477,-1.16978,0.88505,-2.16485
2.4814,-1.05750,0.74806,-2.10087
2.5147,-0.99265,0.59241,-2.05878
2.5487,-0.93343,0.44496,-1.99378
2.5835,-0.90145,0.33411,-1.86376
2.6169,-0.84073,0.13093,-1.61500
2.6511,-0.70506,-0.13283,-1.36924
2.6852,-0.64889,-0.40363,-1.30978
2.7188,-0.55265,-0.75420,-1.32470
2.7527,-0.46475,-1.05229,-1.23044
2.7873,-0.52608,-1.20469,-1.07758
2.8232,-0.58042,-1.27997,-0.85750
