time,X_value,Y_value,Z_value
Started:,8월 21 2019,10:47:10:237, 
0.0000,0.00000,0.00000,0.00000
0.0005,-0.07162,0.03077,-0.09607
0.0293,-0.02685,0.01858,-0.05493
0.0631,-0.02053,0.03052,-0.01457
0.0973,-0.01606,0.02916,0.00875
0.1315,-0.01808,0.02350,0.02225
0.1655,-0.03518,0.02538,0.03465
0.1994,-0.03400,0.03026,0.04247
0.2338,-0.02206,0.02746,0.04518
0.2675,-0.02043,0.03295,0.05065
0.3014,-0.02314,0.04415,0.05486
0.3357,-0.01644,0.04686,0.05506
0.3695,-0.01448,0.05227,0.05555
0.4035,-0.01345,0.05848,0.05766
0.4373,-0.02210,0.05484,0.05038
0.4714,-0.02456,0.04631,0.03944
0.5054,-0.02411,0.04590,0.03180
0.5397,-0.02357,0.04463,0.02576
0.5743,-0.03342,0.03776,0.01777
0.6085,-0.02262,0.02727,0.01350
0.6417,-0.03324,0.03582,0.00879
0.6757,-0.04209,0.03769,-0.00024
0.7103,-0.03236,0.02291,-0.00493
0.7439,-0.03652,0.00940,-0.00780
0.7779,-0.02900,-0.00870,-0.01471
0.8125,-0.02477,-0.02077,-0.01383
0.8461,-0.04069,-0.02870,-0.01178
0.8802,-0.05220,-0.06113,-0.02278
0.9140,-0.07418,-0.08618,-0.03448
0.9479,-0.11603,-0.06004,-0.00576
0.9818,-0.18900,-0.04658,0.01017
1.0164,-0.11649,-0.16385,-0.04002
1.0521,-0.02941,-0.25426,-0.06224
1.0844,-0.06389,-0.21745,-0.04549
1.1180,-0.03331,-0.23056,-0.03429
1.1524,-0.04319,-0.24795,-0.02942
1.1860,-0.04054,-0.30195,-0.02333
1.2204,-0.00654,-0.40514,-0.03158
1.2546,-0.02127,-0.44086,-0.07795
1.2883,-0.06099,-0.51173,-0.21289
1.3224,-0.03882,-0.60309,-0.34932
1.3569,-0.00461,-0.57222,-0.52398
1.3907,-0.01116,-0.35899,-0.83500
1.4247,0.11638,-0.11925,-1.20619
1.4582,0.21490,0.17029,-1.65415
1.4930,0.23095,0.44430,-2.14889
1.5265,0.22611,0.64232,-2.65488
1.5603,0.05481,0.81183,-3.20964
1.5945,-0.36382,0.97138,-3.87448
1.6298,-0.67515,1.01982,-4.47872
1.6626,-0.74159,0.87646,-4.95917
1.6966,-0.84932,0.74037,-5.33758
1.7306,-1.07467,0.65414,-5.62431
1.7647,-1.44615,0.72178,-5.80610
1.7986,-1.84740,0.79951,-5.86097
1.8328,-2.15816,0.81393,-5.80753
1.8670,-2.42485,0.87649,-5.71528
1.9005,-2.71501,0.98678,-5.48985
1.9353,-2.87198,0.93437,-5.22379
1.9686,-2.92533,0.91577,-5.00433
2.0026,-2.88746,0.93517,-4.84884
2.0369,-2.83203,1.02442,-4.78302
2.0712,-2.78266,1.08327,-4.73771
2.1046,-2.63493,1.06131,-4.69393
2.1392,-2.53770,1.10254,-4.63676
2.1729,-2.41962,1.14997,-4.48980
2.2093,-2.34015,1.16799,-4.27371
2.2409,-2.28226,1.13096,-4.08085
2.2758,-2.19849,1.05819,-3.91205
2.3090,-2.01000,0.98131,-3.74007
2.3427,-1.82701,0.93796,-3.62978
2.3769,-1.62444,0.85425,-3.50866
2.4111,-1.37928,0.75496,-3.39635
2.4447,-1.19937,0.65116,-3.27780
2.4790,-1.00139,0.54543,-3.12956
2.5130,-0.83465,0.44777,-2.95137
2.5469,-0.68520,0.31662,-2.73315
2.5813,-0.59030,0.16247,-2.46055
2.6151,-0.51645,-0.01827,-2.13246
2.6488,-0.47684,-0.12134,-1.79383
2.6830,-0.47061,-0.24071,-1.35427
2.7171,-0.51849,-0.40758,-0.81306
2.7511,-0.60594,-0.61342,-0.24993
2.7850,-0.66404,-0.82365,0.29287
2.8191,-0.66601,-1.09473,0.86792
2.8534,-0.68575,-1.46455,1.46709
2.8871,-0.65221,-1.90834,2.08132
2.9213,-0.61122,-2.25801,2.72996
2.9554,-0.43571,-2.65199,3.41698
2.9893,-0.26317,-3.10887,4.16337
3.0233,-0.06552,-3.67692,5.14956
3.0576,0.33107,-4.29984,6.23415
3.0933,0.74971,-5.07574,7.16734
3.1255,1.03402,-6.09234,7.91347
3.1592,0.92277,-6.63558,8.44822
3.1938,0.90244,-7.05301,9.26684
3.2277,0.45152,-7.45935,9.94437
3.2618,-0.27279,-7.10464,10.60882
3.2958,-0.74892,-6.41169,11.25033
3.3294,-1.08630,-5.43052,11.45875
3.3635,-1.29764,-3.70905,11.48361
3.3977,-0.56104,-1.99440,11.44044
3.4316,0.75525,-0.89492,11.40511
3.4662,1.58929,-0.03282,11.28363
3.4999,2.26845,0.48178,11.09845
3.5338,2.75033,1.04783,10.58306
3.5680,3.15029,1.77822,9.79356
3.6022,3.41414,2.48874,8.88036
3.6361,3.06792,3.14512,7.81576
3.6702,2.74380,3.50235,6.70708
3.7055,2.62425,3.48268,5.75335
3.7378,2.53457,3.25815,4.92090
3.7725,2.35732,2.85979,4.15583
3.8059,2.04083,2.34417,3.46883
3.8403,1.57400,1.81870,2.86523
3.8742,1.15028,1.34523,2.28816
3.9084,0.86667,0.92465,1.75595
3.9421,0.57237,0.61654,1.32476
3.9761,0.41288,0.35223,0.97663
4.0100,0.33319,0.14950,0.70589
4.0446,0.22961,0.03848,0.51515
4.0783,0.14323,-0.05027,0.37879
4.1125,0.06675,-0.14040,0.30112
4.1462,0.03552,-0.22630,0.23202
4.1806,0.00877,-0.30083,0.16861
4.2140,-0.01948,-0.34992,0.09871
4.2482,-0.05851,-0.39911,0.02617
4.2823,-0.06162,-0.42397,-0.04450
4.3165,-0.07648,-0.41309,-0.08826
4.3501,-0.12259,-0.39958,-0.08137
4.3844,-0.14012,-0.35007,-0.06019
4.4185,-0.20079,-0.26989,-0.01888
4.4530,-0.22591,-0.17602,0.00250
4.4861,-0.23559,-0.12577,-0.00572
4.5206,-0.22139,-0.13469,-0.02375
4.5546,-0.19061,-0.13592,-0.04245
4.5885,-0.15905,-0.14229,-0.05042
4.6222,-0.12877,-0.13640,-0.04749
4.6569,-0.09088,-0.12101,-0.05022
4.6906,-0.06702,-0.09089,-0.04296
4.7255,-0.05804,-0.06197,-0.03743
4.7584,-0.07234,-0.01858,-0.04512
4.7934,-0.09262,0.06146,-0.04054
4.8263,-0.03736,0.06072,-0.04144
4.8604,0.01145,0.03264,-0.04644
