time,X_value,Y_value,Z_value
4.0498,3.13726,0.75672,10.24760
4.0806,3.03259,1.62230,9.07803
4.1144,3.06590,2.16796,7.93915
4.1489,2.94533,2.61603,6.69215
4.1829,2.59141,3.01294,5.74146
4.2165,2.26283,3.03226,4.93451
4.2505,2.03290,2.72288,4.20831
4.2847,1.89038,2.31521,3.54654
4.3185,1.66837,1.92111,2.95648
4.3525,1.36463,1.52620,2.44055
4.3878,1.11777,1.13401,1.96784
4.4210,0.88868,0.76148,1.52373
4.4548,0.73875,0.42350,1.12092
4.4896,0.52407,0.18215,0.79842
4.5256,0.31801,-0.01012,0.57877
4.5567,0.14456,-0.14851,0.43484
4.5931,-0.00485,-0.25340,0.31324
4.6249,-0.10540,-0.31143,0.22235
4.6599,-0.17224,-0.36304,0.15321
4.6930,-0.23100,-0.40752,0.09630
4.7271,-0.25178,-0.40232,0.06405
4.7614,-0.24928,-0.36553,0.05612
4.7965,-0.25084,-0.31926,0.06393
4.8298,-0.24233,-0.24448,0.07520
4.8643,-0.17571,-0.21271,0.06313
4.8981,-0.07078,-0.19757,0.03952
4.9321,0.00170,-0.16447,0.01328
4.9657,0.04245,-0.13955,-0.00406
4.9987,0.09582,-0.10794,-0.00300
5.0336,0.13155,-0.09367,0.00704
5.0672,0.12594,-0.03991,0.03585
5.1020,0.13252,0.02962,0.07046
5.1358,0.14289,0.06064,0.08419
5.1708,0.11976,0.07797,0.07099
5.2068,0.10165,0.07770,0.05173
5.2373,0.07797,0.08169,0.02829
5.2721,0.04575,0.06549,0.01338
5.3053,0.04593,0.01779,0.00002
