time,X_value,Y_value,Z_value
Started:,8월 21 2019,10:55:40:073, 
0.0000,0.00000,0.00000,0.00000
0.0010,-0.22862,-0.10347,-0.01453
0.0322,-0.18842,-0.06849,0.01283
0.0662,-0.16827,-0.03914,0.03203
0.1003,-0.15213,-0.02496,0.04239
0.1347,-0.15030,-0.01693,0.04153
0.1682,-0.15228,-0.01107,0.03744
0.2023,-0.16020,-0.00654,0.03513
0.2363,-0.16182,-0.01803,0.03652
0.2703,-0.14421,-0.04623,0.01323
0.3043,-0.12129,-0.07872,-0.02192
0.3383,-0.11651,-0.07875,-0.02375
0.3724,-0.16724,-0.04505,0.02042
0.4067,-0.26306,-0.03071,0.05590
0.4405,-0.31396,-0.00395,0.04040
0.4744,-0.24620,0.00839,-0.02803
0.5098,-0.25032,0.03485,-0.02618
0.5431,-0.23507,0.00073,-0.01852
0.5764,-0.20527,-0.02927,-0.03068
0.6108,-0.18555,-0.05220,-0.05612
0.6451,-0.15017,-0.10655,-0.09250
0.6788,-0.14448,-0.12361,-0.10718
0.7137,-0.18618,-0.08969,-0.08385
0.7473,-0.20219,-0.06172,-0.06501
0.7810,-0.19432,-0.04291,-0.04506
0.8151,-0.14658,-0.04506,-0.02080
0.8493,-0.07623,-0.05717,-0.00416
0.8825,-0.02124,-0.06645,-0.00555
0.9168,0.00899,-0.06043,-0.01746
0.9524,0.01861,-0.03995,-0.02168
0.9856,0.02528,-0.02031,-0.01822
1.0191,0.03144,0.00517,-0.01468
1.0529,0.05679,0.01873,-0.01204
1.0870,0.09888,0.01546,-0.00744
1.1216,0.12083,0.00637,-0.00018
1.1550,0.12559,0.02578,-0.00290
1.1892,0.10420,0.06173,-0.00620
1.2231,0.09959,0.07427,-0.00185
1.2569,0.16246,0.02777,0.00281
1.2908,0.20064,-0.02624,-0.01119
1.3254,0.24736,-0.09490,-0.06856
1.3594,0.29900,-0.17112,-0.14604
1.3930,0.34166,-0.26959,-0.25113
1.4275,0.34234,-0.34822,-0.40781
1.4612,0.22878,-0.44279,-0.53092
1.4951,0.17532,-0.41529,-0.73050
1.5300,0.21087,-0.25804,-0.90788
1.5642,0.31274,-0.14055,-1.07787
1.5971,0.51066,-0.07026,-1.28515
1.6315,0.62613,-0.01906,-1.51449
1.6656,0.60605,0.05264,-1.76026
1.6992,0.70744,0.18438,-1.97657
1.7336,0.84868,0.45017,-2.22333
1.7680,0.86266,0.76308,-2.48872
1.8020,0.80048,1.08858,-2.78809
1.8366,0.60609,1.38000,-3.08730
1.8703,0.34456,1.55640,-3.46585
