time,X_value,Y_value,Z_value
1.8632,-1.90624,0.84002,-2.58405
1.8972,-1.75289,0.41602,-2.16216
1.9309,-1.66638,-0.13843,-1.64295
1.9648,-1.55495,-0.64137,-1.11025
1.9988,-1.41335,-1.16291,-0.43436
2.0330,-1.19543,-1.85745,0.45470
2.0673,-0.96754,-2.61700,1.38583
2.1010,-0.70563,-3.31722,2.44865
2.1350,-0.33833,-3.98244,3.61689
2.1692,0.21944,-4.61266,4.65917
2.2034,0.87467,-5.08294,5.66249
2.2371,1.33295,-5.71315,6.81636
2.2710,1.92540,-6.21318,7.79147
2.3059,2.74283,-6.46705,8.37919
2.3419,3.29009,-7.22368,9.00672
2.3731,3.18234,-7.13826,9.75351
2.4069,3.15202,-6.99354,10.41444
2.4411,2.66863,-7.05807,10.83737
2.4749,1.92711,-5.93613,10.59962
2.5093,2.06565,-4.61267,10.33036
2.5431,2.43952,-3.51655,10.04335
2.5773,2.68346,-2.41743,9.87030
2.6112,2.76066,-1.43940,9.67088
2.6455,2.72184,-0.48289,9.09199
2.6796,2.75848,0.20494,8.32930
2.7136,3.01029,0.86473,7.58317
2.7473,3.06330,1.42400,6.82266
2.7820,3.00367,2.14198,6.18408
2.8156,3.01362,2.74240,5.49401
2.8494,2.67579,3.38644,4.86068
2.8836,2.47531,3.62646,4.21537
2.9178,2.21950,3.81468,3.63784
2.9519,1.85883,3.85415,3.16053
2.9862,1.64484,3.67894,2.68408
3.0244,1.41119,3.39029,2.21138
3.0537,1.10235,3.08477,1.85206
3.0880,0.84319,2.72484,1.56909
3.1220,0.50977,2.36912,1.35391
3.1554,0.30318,2.03693,1.13101
3.1895,0.13491,1.72117,0.99626
3.2238,-0.07318,1.40965,0.94800
3.2579,-0.11254,1.10352,0.88067
3.2917,-0.08332,0.83039,0.82806
3.3262,-0.09542,0.60847,0.78777
3.3605,-0.09934,0.42021,0.77125
3.3940,-0.07170,0.28407,0.75665
3.4282,-0.07126,0.17099,0.73536
3.4622,-0.10403,0.03096,0.74108
3.4960,-0.12726,-0.14053,0.75536
3.5313,-0.13401,-0.33909,0.76289
3.5643,-0.14699,-0.56160,0.78622
3.5981,-0.15905,-0.83100,0.79477
3.6332,-0.14939,-1.13349,0.81871
3.6676,-0.18565,-1.44115,0.88207
3.7006,-0.20684,-1.73445,0.89957
3.7346,-0.21453,-2.00628,0.89727
3.7681,-0.31213,-2.25199,0.85816
3.8020,-0.44663,-2.49734,0.78419
3.8364,-0.58340,-2.74742,0.71362
3.8704,-0.75800,-2.96015,0.61194
3.9044,-0.92041,-3.09205,0.49968
3.9381,-1.11064,-3.23662,0.42041
3.9721,-1.18805,-3.39410,0.33857
4.0066,-1.34052,-3.37704,0.23905
4.0428,-1.45515,-3.29514,0.12882
4.0742,-1.49791,-3.20478,-0.05634
4.1083,-1.59561,-3.06298,-0.26676
4.1424,-1.67888,-2.93670,-0.43927
4.1762,-1.73147,-2.79923,-0.58547
4.2104,-1.76319,-2.58863,-0.74251
4.2447,-1.82049,-2.39726,-0.87044
4.2787,-1.91165,-2.23314,-0.93235
4.3123,-1.97520,-2.05531,-1.00042
4.3469,-2.02046,-1.90692,-1.05608
4.3805,-2.03801,-1.68391,-1.08856
4.4146,-2.02561,-1.44780,-1.10336
4.4487,-1.97374,-1.21220,-1.09349
4.4828,-1.88086,-0.99749,-1.06422
4.5167,-1.69742,-0.82424,-1.01222
4.5508,-1.51923,-0.63896,-0.94303
4.5851,-1.40282,-0.45494,-0.86006
4.6191,-1.30824,-0.31952,-0.77736
4.6548,-1.20495,-0.19790,-0.68928
4.6872,-1.02761,-0.13534,-0.61869
4.7232,-0.87262,-0.10885,-0.56646
