time,X_value,Y_value,Z_value
Started:,8월 21 2019,10:28:36:113, 
0.0000,0.00000,0.00000,0.00000
0.0006,1.00389,0.51076,0.63533
0.0290,0.80024,0.40893,0.49883
0.0629,0.63702,0.32160,0.39128
0.0969,0.50275,0.24341,0.29700
0.1316,0.37313,0.20266,0.21804
0.1654,0.25207,0.17032,0.15278
0.1992,0.16689,0.12544,0.10614
0.2333,0.10032,0.08972,0.07586
0.2675,0.05157,0.07150,0.06090
0.3013,0.03061,0.05917,0.05125
0.3356,0.01868,0.04581,0.04629
0.3693,0.01400,0.02903,0.05031
0.4041,0.00728,0.02491,0.05393
0.4374,0.00147,0.02108,0.04833
0.4713,-0.01132,0.02420,0.04459
0.5057,0.00011,0.02621,0.04735
0.5394,0.00250,0.04081,0.03888
0.5735,-0.00018,0.03624,0.02519
0.6080,0.01482,0.02246,0.01662
0.6420,0.01856,0.02087,0.01421
0.6763,0.00844,0.00747,0.00586
0.7100,-0.00299,-0.02502,-0.00019
0.7442,-0.02019,-0.04900,-0.00471
0.7779,-0.03530,-0.07312,-0.02161
0.8119,-0.04406,-0.09246,-0.03991
0.8475,-0.09108,-0.05200,-0.07866
0.8809,-0.14911,-0.06211,-0.13986
0.9140,-0.18045,-0.11473,-0.21735
0.9481,-0.08131,-0.13938,-0.31016
0.9821,0.03939,-0.26446,-0.47337
1.0161,0.10370,-0.46815,-0.63959
1.0501,0.28344,-0.51570,-0.70503
1.0845,0.58491,-0.49577,-0.81163
1.1180,0.90481,-0.53399,-0.93661
1.1520,1.24483,-0.48365,-1.03770
1.1860,1.50554,-0.30135,-1.19793
1.2209,1.60151,0.16517,-1.53584
1.2568,1.41785,0.76863,-2.02148
1.2905,0.98452,1.33952,-2.59888
1.3229,0.72432,1.81679,-3.22096
1.3564,0.52212,2.21054,-3.91816
1.3899,-0.00530,2.61202,-4.66437
1.4240,-0.67589,2.86661,-5.35671
1.4581,-1.26447,2.94084,-5.91524
1.4924,-1.78030,2.96376,-6.29262
1.5262,-2.26087,2.94451,-6.40233
1.5608,-2.45283,2.65809,-6.23209
1.5946,-2.57051,2.34399,-6.04783
1.6285,-2.60679,2.11484,-5.84115
1.6622,-2.59861,2.04092,-5.62681
1.6969,-2.51614,1.96922,-5.37392
1.7307,-2.44388,1.95361,-5.11972
1.7644,-2.34436,1.97421,-4.90564
1.7986,-2.15606,1.99499,-4.71805
1.8325,-1.97780,2.00538,-4.57407
1.8673,-1.75458,2.01305,-4.38886
1.9004,-1.58072,2.05042,-4.20999
1.9345,-1.41065,2.09790,-4.04733
1.9690,-1.23526,2.04567,-3.90212
2.0027,-1.09859,1.92022,-3.77794
2.0367,-0.90892,1.81529,-3.62215
2.0704,-0.85020,1.58757,-3.39257
2.1047,-0.82143,1.31016,-3.09627
2.1386,-0.81868,1.01823,-2.71361
2.1729,-0.80637,0.65933,-2.22659
2.2068,-0.90757,0.25439,-1.67063
2.2410,-0.94532,-0.19729,-1.05889
2.2746,-0.83626,-0.63467,-0.34049
2.3088,-0.71841,-1.22811,0.43987
2.3430,-0.61603,-1.96074,1.32173
2.3771,-0.46515,-2.75352,2.36929
2.4107,-0.28371,-3.53213,3.48319
2.4450,0.12676,-4.39939,4.69218
2.4794,0.31799,-5.38810,6.05547
2.5134,0.36779,-6.05674,7.53584
2.5468,0.66162,-7.07438,8.90195
2.5811,1.30012,-7.91063,9.65785
2.6147,1.23172,-8.26569,10.23685
2.6496,0.21514,-8.32090,10.51293
2.6838,-0.87502,-7.30139,10.79701
2.7170,-0.55138,-5.80400,10.94411
2.7511,-0.09790,-4.45057,10.93574
2.7852,0.53418,-3.29359,11.15145
2.8187,0.84354,-2.26348,11.25474
2.8528,1.13311,-1.44265,10.95534
2.8875,1.43157,-0.68302,10.44664
2.9210,1.98645,0.07809,9.77439
2.9550,2.69681,0.53666,8.85435
2.9896,3.15397,0.99060,7.94172
3.0231,3.43416,1.39301,6.95142
3.0569,3.47881,1.75788,6.10209
3.0914,3.55792,2.04871,5.32763
3.1252,3.52336,2.26887,4.66830
3.1594,3.34150,2.28674,4.06547
3.1933,2.98613,2.24794,3.54060
3.2274,2.61486,2.13732,3.15513
3.2612,2.26809,1.95024,2.81548
3.2957,1.83420,1.65396,2.46408
3.3295,1.39253,1.26420,2.08991
3.3632,0.93887,0.76958,1.69392
3.3984,0.44163,0.22680,1.35984
3.4320,0.07357,-0.29896,1.02159
3.4655,-0.25014,-0.78783,0.73480
3.4998,-0.54909,-1.11942,0.50239
3.5342,-0.78170,-1.36857,0.25857
3.5680,-1.03627,-1.60144,0.07645
3.6051,-1.23072,-1.74963,-0.08956
3.6369,-1.38628,-1.87778,-0.22323
3.6701,-1.51140,-1.99320,-0.31150
3.7039,-1.55874,-2.06841,-0.43220
3.7383,-1.47464,-2.24286,-0.56735
3.7725,-1.39515,-2.31087,-0.68641
3.8058,-1.44338,-2.39008,-0.86410
3.8406,-1.48440,-2.46547,-1.02924
3.8736,-1.48953,-2.42816,-1.14188
3.9084,-1.53300,-2.40628,-1.22587
3.9417,-1.50775,-2.27176,-1.29786
3.9761,-1.52094,-2.08143,-1.32388
4.0101,-1.47548,-1.90493,-1.33958
4.0443,-1.37988,-1.73396,-1.35255
4.0780,-1.39595,-1.47632,-1.33190
4.1123,-1.40429,-1.22484,-1.29237
4.1459,-1.37197,-0.98575,-1.24770
4.1802,-1.32745,-0.77340,-1.19440
4.2144,-1.30422,-0.58380,-1.12423
4.2481,-1.27449,-0.43462,-1.05123
4.2820,-1.24836,-0.30181,-0.98660
4.3158,-1.25756,-0.19956,-0.91005
4.3499,-1.18452,-0.16258,-0.83828
4.3842,-1.07479,-0.13243,-0.78277
