time,X_value,Y_value,Z_value
1.9709,-0.72147,1.91476,-5.39189
2.0049,-1.16949,2.06833,-5.40176
2.0389,-1.57373,2.14450,-5.30272
2.0737,-2.06128,2.24722,-5.16702
2.1070,-2.44451,2.32138,-5.03555
2.1411,-2.71999,2.24766,-4.87462
2.1752,-2.85554,2.09477,-4.75651
2.2092,-2.88529,1.87561,-4.61692
2.2435,-2.83067,1.61060,-4.47523
2.2879,-2.75354,1.37828,-4.40754
2.3120,-2.64340,1.23041,-4.46176
2.3454,-2.46530,1.14898,-4.49771
2.3792,-2.27804,1.07612,-4.48031
2.4143,-2.09159,1.01411,-4.44901
2.4474,-1.86913,0.98364,-4.40671
2.4825,-1.65972,0.98339,-4.26989
2.5158,-1.42327,0.94888,-4.04924
2.5498,-1.18381,0.92841,-3.84344
2.5834,-0.87517,0.87409,-3.60055
2.6196,-0.61387,0.77787,-3.34943
2.6515,-0.39886,0.58289,-3.13809
2.6857,-0.22855,0.42153,-2.86682
2.7194,-0.10436,0.26122,-2.47125
2.7538,-0.05541,0.12675,-2.05031
2.7877,-0.06611,0.00070,-1.67605
2.8221,-0.08965,-0.12711,-1.30432
2.8556,-0.15474,-0.27277,-0.96429
2.8896,-0.24896,-0.41193,-0.70153
2.9240,-0.31161,-0.57797,-0.43989
2.9577,-0.40508,-0.79508,-0.13060
2.9913,-0.53174,-1.08642,0.23605
3.0257,-0.61661,-1.50317,0.73142
3.0602,-0.70952,-1.98039,1.43763
3.0976,-0.77356,-2.38832,2.26952
3.1308,-0.76234,-2.79642,3.24653
3.1617,-0.70880,-3.29559,4.40498
3.1996,-0.58247,-3.89533,5.64571
3.2296,-0.33672,-4.53409,6.89460
3.2642,-0.05085,-5.31570,8.07699
3.3033,0.38163,-6.01684,8.97189
3.3325,1.25867,-6.23774,9.56356
3.3665,2.35315,-7.23517,9.94877
3.3999,1.32381,-8.85637,9.78847
3.4337,-0.42175,-8.70356,9.83575
3.4680,-1.59358,-7.56426,10.34804
3.5019,-1.90807,-6.57590,10.68272
3.5360,-1.99478,-5.11406,10.53910
3.5700,-1.33422,-3.83166,10.48676
3.6042,-0.10535,-3.39272,10.17063
3.6383,0.10612,-2.66695,9.76019
3.6721,0.38751,-1.87839,9.50680
3.7063,0.99969,-1.51079,9.12299
3.7401,1.27494,-1.11285,8.55332
3.7743,1.24186,-0.51557,8.03205
3.8083,1.36608,-0.01503,7.57662
3.8423,1.13164,0.87829,7.03438
3.8763,1.03582,1.42799,6.41089
3.9100,1.18141,1.46795,5.69694
3.9447,1.25493,1.60559,5.04762
3.9867,1.25456,1.63176,4.50690
4.0122,1.05921,1.57588,3.98187
4.0463,0.76800,1.53453,3.48725
4.0801,0.52337,1.33106,3.03005
4.1155,0.26363,1.06246,2.55848
4.1507,0.02543,0.83124,2.08273
4.1825,-0.16604,0.58571,1.63689
4.2161,-0.31918,0.36433,1.24581
4.2504,-0.36326,0.17432,0.92700
4.2848,-0.34631,0.02148,0.66530
4.3195,-0.35373,-0.11546,0.48278
4.3535,-0.37617,-0.19112,0.35893
4.3867,-0.41240,-0.21897,0.27407
4.4217,-0.41308,-0.23815,0.23362
4.4554,-0.39321,-0.21956,0.20677
4.4897,-0.38261,-0.21968,0.15850
4.5235,-0.36648,-0.22765,0.10754
4.5566,-0.32040,-0.24015,0.06902
4.5905,-0.31573,-0.24889,0.04558
4.6250,-0.33028,-0.26426,0.03312
4.6611,-0.30135,-0.27974,0.03075
4.6926,-0.28957,-0.24755,0.03857
4.7266,-0.27623,-0.21466,0.02832
4.7603,-0.20883,-0.21948,0.01006
