time,X_value,Y_value,Z_value
Started:,8월 21 2019,10:50:40:547, 
0.0000,0.00000,0.00000,0.00000
0.0005,-0.28884,-0.40784,-0.23083
0.0275,-0.23485,-0.32166,-0.18197
0.0613,-0.20539,-0.25563,-0.14531
0.0953,-0.17917,-0.22263,-0.11914
0.1292,-0.16018,-0.18961,-0.09827
0.1637,-0.15211,-0.16278,-0.07556
0.1974,-0.15818,-0.13763,-0.05524
0.2317,-0.14242,-0.13397,-0.04288
0.2669,-0.13692,-0.11807,-0.03225
0.2997,-0.13686,-0.09771,-0.01984
0.3342,-0.12374,-0.08564,-0.00838
0.3680,-0.10338,-0.07019,-0.00814
0.4020,-0.08304,-0.05148,-0.00288
0.4353,-0.07351,-0.04148,0.00254
0.4694,-0.04607,-0.03470,0.00310
0.5037,-0.03742,-0.01958,0.00623
0.5382,-0.03592,-0.01160,0.00254
0.5720,-0.01660,-0.00617,0.00522
0.6060,-0.00867,-0.00018,0.00993
0.6403,-0.00863,-0.00070,0.00908
0.6741,-0.00533,-0.00350,0.00565
0.7079,0.00237,0.00019,-0.00313
0.7418,0.00096,0.00873,-0.00290
0.7763,-0.00019,0.00956,-0.00077
0.8102,0.02029,0.00840,-0.00679
0.8442,0.04258,0.00111,-0.00630
0.8782,0.06877,-0.01994,0.00428
0.9153,0.09830,-0.04119,0.00739
0.9468,0.13230,-0.07037,0.01146
0.9881,0.16587,-0.08246,0.02685
1.0177,0.20081,-0.08878,0.02910
1.0484,0.28062,-0.14072,0.01601
1.0857,0.38673,-0.18207,0.01666
1.1171,0.45659,-0.21541,0.01079
1.1500,0.47862,-0.26914,-0.03531
1.1846,0.46854,-0.29325,-0.12148
1.2180,0.42904,-0.31937,-0.22962
1.2521,0.37889,-0.31698,-0.40193
1.2863,0.42679,-0.27660,-0.60148
1.3198,0.54204,-0.23558,-0.75642
1.3539,0.68140,-0.22636,-0.88008
1.3884,0.92579,-0.18848,-1.04450
1.4222,1.03897,-0.04489,-1.29530
1.4560,0.99000,0.22033,-1.66726
1.4901,0.68429,0.82666,-2.42248
1.5243,0.29516,1.70408,-3.38304
1.5583,0.09966,2.39197,-4.19946
1.5922,0.29326,2.66072,-4.71612
1.6268,0.30620,2.75444,-5.06629
1.6606,0.09531,2.68961,-5.32578
1.6943,-0.22037,2.52660,-5.46096
1.7285,-0.59162,2.40197,-5.53192
1.7623,-0.97571,2.33792,-5.58352
1.7962,-1.22696,2.26810,-5.53005
1.8344,-1.47101,2.23054,-5.41441
1.8667,-1.74882,2.25808,-5.33000
1.9004,-1.99600,2.23511,-5.19529
1.9346,-2.19814,2.16804,-5.02835
1.9677,-2.46392,2.16488,-4.87891
2.0007,-2.62762,2.12089,-4.66843
2.0350,-2.62146,1.95120,-4.40836
2.0692,-2.47529,1.73355,-4.13656
2.1024,-2.28289,1.65807,-3.91113
2.1376,-2.19876,1.66405,-3.74168
2.1707,-2.06147,1.61069,-3.61667
2.2048,-1.90328,1.61848,-3.53220
2.2388,-1.81782,1.66141,-3.43900
2.2727,-1.68302,1.64294,-3.37384
2.3071,-1.55922,1.60391,-3.30594
2.3405,-1.42468,1.57032,-3.22980
2.3756,-1.33579,1.52428,-3.11753
2.4088,-1.22396,1.43698,-3.01679
2.4429,-1.12513,1.32118,-2.91967
2.4767,-1.04282,1.12549,-2.81740
2.5112,-0.94730,0.96017,-2.74879
2.5456,-0.87189,0.81195,-2.69900
2.5793,-0.77533,0.64381,-2.63924
2.6136,-0.66707,0.48483,-2.54925
2.6477,-0.54826,0.35097,-2.35657
2.6817,-0.41528,0.29655,-2.09606
2.7156,-0.30618,0.26418,-1.80073
2.7491,-0.21943,0.22111,-1.52481
2.7832,-0.17552,0.18942,-1.31466
2.8178,-0.13357,0.11634,-1.13983
2.8513,-0.09066,0.01267,-0.97869
2.8850,-0.10500,-0.11566,-0.84579
2.9193,-0.15789,-0.30327,-0.65390
2.9555,-0.25070,-0.52588,-0.36756
2.9876,-0.35784,-0.77247,0.00608
3.0216,-0.50101,-1.11281,0.48263
3.0557,-0.59863,-1.55798,0.98432
3.0893,-0.66703,-2.07889,1.56881
3.1233,-0.70082,-2.71114,2.36181
3.1576,-0.63144,-3.40560,3.32494
3.1915,-0.41323,-3.95602,4.37932
3.2258,0.13819,-4.59898,5.45370
3.2599,0.84421,-5.60316,6.72442
3.2939,1.03343,-6.42079,7.82122
3.3280,1.44540,-7.39954,8.39162
3.3617,2.53125,-8.69558,8.46656
