time,X_value,Y_value,Z_value
Started:,8월 21 2019,10:20:17:881, 
0.0000,0.00000,0.00000,0.00000
0.0005,0.03976,-0.00424,-0.05273
0.0298,0.00694,0.02335,-0.02719
0.0641,-0.03119,0.05551,-0.00942
0.0977,-0.02393,0.05258,0.00010
0.1318,-0.05743,0.03428,0.00667
0.1660,-0.13984,0.02198,0.01385
0.2003,-0.18428,0.02484,0.03866
0.2343,-0.19686,0.03307,0.07267
0.2683,-0.20550,-0.01149,0.07752
0.3018,-0.24645,-0.06987,0.05588
0.3361,-0.12546,-0.16014,0.07791
0.3700,0.07125,-0.19958,0.02415
0.4043,0.02366,-0.11153,0.07330
0.4379,-0.05793,-0.04207,0.12498
0.4721,-0.18070,0.01870,0.11718
0.5060,-0.21786,-0.00544,0.08084
0.5405,-0.25334,-0.04529,0.05029
0.5746,-0.29589,-0.06636,0.02962
0.6084,-0.32195,-0.06264,0.01892
0.6423,-0.33586,-0.05932,0.02760
0.6766,-0.32968,-0.06732,0.03726
0.7122,-0.29014,-0.09080,0.03801
0.7446,-0.26352,-0.10005,0.03702
0.7787,-0.26783,-0.04947,0.03845
0.8127,-0.26196,-0.01305,0.04037
0.8463,-0.28054,0.00246,0.04672
0.8804,-0.26933,0.04911,0.06101
0.9154,-0.22462,0.05808,0.07723
0.9510,-0.14908,0.04513,0.08819
0.9832,-0.09175,0.03262,0.08254
1.0177,-0.04661,0.04224,0.07744
1.0505,0.04190,-0.00394,0.04378
1.0854,0.09240,-0.01339,0.01947
1.1188,0.12564,0.02368,0.02483
1.1530,0.15486,0.04584,0.02491
1.1867,0.15580,0.06749,0.04353
1.2205,0.14490,0.07198,0.08135
1.2557,0.08828,0.08162,0.11203
1.2887,-0.01048,0.05758,0.15824
1.3227,-0.10001,-0.04239,0.20094
1.3572,-0.21480,-0.11845,0.20508
1.3914,-0.34712,-0.19825,0.18012
1.4250,-0.55458,-0.30309,0.14115
1.4587,-0.69230,-0.48605,0.13599
1.4930,-0.77486,-0.76570,0.06594
1.5270,-0.69170,-0.93727,-0.06266
1.5613,-0.45759,-0.98155,-0.28612
1.5951,-0.13219,-1.05923,-0.54810
1.6288,0.16227,-1.13881,-0.78387
1.6627,0.37057,-1.17262,-1.00362
1.6975,0.53901,-1.14938,-1.24025
1.7314,0.58577,-1.05256,-1.48615
1.7650,0.55703,-0.90970,-1.75839
1.7991,0.63513,-0.78081,-2.05937
1.8333,0.62766,-0.61595,-2.40226
1.8680,0.51826,-0.42363,-2.71632
1.9018,0.40561,-0.22877,-2.98767
1.9356,0.21848,-0.08838,-3.28637
1.9690,0.10884,0.02119,-3.63924
2.0032,-0.05581,0.12513,-3.88697
2.0371,-0.33225,0.18068,-4.07978
2.0710,-0.55880,0.13634,-4.26732
2.1056,-0.77334,0.20188,-4.50110
2.1394,-1.15662,0.38832,-4.70480
2.1735,-1.55884,0.54490,-4.94968
2.2077,-1.69020,0.47499,-5.09768
2.2411,-1.86384,0.42274,-5.13824
2.2755,-2.10093,0.61284,-5.18367
2.3096,-2.14243,0.71986,-5.23023
2.3441,-2.28313,0.86375,-5.26946
2.3781,-2.43081,1.03609,-5.20481
2.4117,-2.39672,1.07663,-4.98985
2.4458,-2.31247,1.33426,-4.83763
2.4795,-2.16792,1.60353,-4.72897
2.5138,-2.02275,1.83710,-4.52063
2.5478,-1.89716,2.11009,-4.36650
2.5820,-1.74880,2.36005,-4.27123
2.6160,-1.56510,2.46877,-4.26084
2.6499,-1.45071,2.50168,-4.30156
2.6835,-1.38555,2.36882,-4.26083
2.7180,-1.28594,2.12734,-4.14073
2.7529,-1.23535,1.81637,-4.00005
2.7861,-1.08734,1.55375,-3.79302
2.8199,-1.08646,1.18972,-3.55218
2.8538,-1.00875,0.87425,-3.26149
2.8881,-0.95436,0.58824,-2.91100
2.9219,-0.96165,0.20445,-2.43580
2.9563,-1.00289,-0.15070,-1.93250
2.9908,-1.15464,-0.37336,-1.34126
3.0237,-1.27986,-0.68328,-0.80205
3.0595,-1.42830,-1.01701,-0.10776
3.0939,-1.58853,-1.47083,0.78267
3.1263,-1.73190,-2.03837,1.83057
3.1615,-1.84765,-2.64101,3.14594
3.1951,-1.81525,-3.37828,4.60957
3.2296,-1.66460,-4.51086,6.29134
3.2637,-1.55940,-5.27173,7.82694
3.2964,-1.01252,-6.39242,9.31865
3.3307,0.01574,-8.17988,10.11571
3.3645,0.11370,-9.09315,10.49454
3.3983,-0.51171,-9.76536,10.86483
3.4318,-1.11143,-9.75857,10.93455
3.4661,-2.31808,-8.75260,11.10186
3.5002,-2.65355,-7.90200,10.93541
3.5343,-1.72028,-6.41127,10.84622
3.5684,-0.60427,-5.02061,10.83045
3.6028,-0.51866,-3.64495,11.22261
3.6366,-0.20513,-2.12012,11.42110
3.6714,0.74485,-1.14137,10.64968
3.7044,1.25473,-0.16583,9.82613
3.7390,1.82309,1.05326,9.04187
3.7725,2.07085,2.30523,8.21648
3.8064,2.21202,3.38289,7.27866
3.8405,2.26309,4.02591,6.29716
3.8749,2.22527,4.37928,5.38631
3.9084,1.92931,4.49557,4.48977
3.9424,1.57686,4.30654,3.68304
3.9768,1.44337,4.02906,2.90306
4.0130,1.18373,3.47279,2.31208
4.0446,0.93365,2.89927,1.81498
4.0786,0.72606,2.37351,1.37856
4.1126,0.60681,1.93493,0.97217
4.1465,0.46426,1.67750,0.70181
4.1820,0.32506,1.67054,0.52803
4.2160,0.21818,1.71118,0.36437
4.2487,0.08680,1.59844,0.20298
