time,X_value,Y_value,Z_value
Started:,8월 21 2019,10:25:32:163, 
0.0000,0.00000,0.00000,0.00000
0.0004,-0.19705,-0.40517,-0.24325
0.0316,-0.10623,-0.24666,-0.24459
0.0653,-0.03901,-0.14057,-0.21991
0.0996,0.00586,-0.05341,-0.18769
0.1337,0.03722,-0.00029,-0.14988
0.1672,0.04049,0.01129,-0.10795
0.2018,0.04676,0.02252,-0.07543
0.2355,0.05810,0.04557,-0.04965
0.2694,0.05979,0.05170,-0.02998
0.3035,0.04687,0.03685,-0.02448
0.3379,0.05948,0.02032,-0.02336
0.3718,0.00483,0.02056,-0.04345
0.4055,-0.10826,-0.00447,-0.09694
0.4395,-0.27557,-0.05833,-0.19948
0.4737,-0.44867,-0.11689,-0.36819
0.5076,-0.52135,-0.14523,-0.61207
0.5421,-0.51650,-0.23728,-0.88538
0.5769,-0.46762,-0.31390,-1.19027
0.6125,-0.34276,-0.32326,-1.52311
0.6435,-0.16979,-0.18109,-1.84819
0.6778,-0.11901,0.16995,-2.24767
0.7119,0.01224,0.56443,-2.66914
0.7458,0.22360,0.87353,-3.08181
0.7800,0.21626,1.26061,-3.50665
0.8136,0.21081,1.59481,-3.93471
0.8480,0.19835,1.86464,-4.37579
0.8824,-0.08250,2.17582,-4.80491
0.9158,-0.44348,2.51029,-5.16045
0.9504,-0.89396,2.81953,-5.45805
0.9841,-1.30978,3.02135,-5.68175
1.0183,-1.60578,3.15608,-5.81846
1.0521,-1.82896,3.19431,-5.78672
1.0861,-2.02817,3.18835,-5.66993
1.1201,-2.14289,3.06095,-5.55155
1.1545,-2.28761,2.98141,-5.35916
1.1882,-2.29046,2.94788,-5.16682
1.2220,-2.19913,2.93312,-5.01922
1.2561,-1.97578,2.95037,-4.93004
1.2903,-1.72612,2.98691,-4.82931
1.3243,-1.48201,2.94974,-4.69686
1.3583,-1.25320,2.82940,-4.52630
1.3935,-1.04750,2.66467,-4.29259
1.4262,-0.79732,2.43060,-3.98188
1.4600,-0.58000,2.11890,-3.63533
1.4942,-0.42806,1.71965,-3.23351
1.5294,-0.33312,1.30817,-2.71112
1.5639,-0.30143,0.87741,-2.14049
1.6005,-0.31495,0.44556,-1.51421
1.6315,-0.33797,-0.02055,-0.85917
1.6680,-0.34737,-0.53084,-0.14952
1.7009,-0.46987,-1.15880,0.66423
1.7341,-0.57652,-1.91853,1.59440
1.7676,-0.50968,-2.74928,2.61210
1.8004,-0.25691,-3.79096,3.69093
1.8356,-0.29134,-4.92016,4.87434
1.8696,-0.32499,-5.73878,6.03733
1.9030,-0.19589,-6.93971,6.97219
1.9365,-0.31666,-8.03351,7.62284
1.9750,-0.22514,-8.73484,8.36254
2.0117,-0.37351,-9.35145,8.60836
2.0398,-0.76123,-9.20010,8.44084
2.0743,-1.48315,-8.97501,8.40411
2.1078,-2.64992,-7.74803,8.20862
2.1439,-2.91171,-6.34702,8.44004
2.1760,-2.59513,-5.16578,9.32501
2.2096,-2.32008,-3.98595,10.12919
2.2430,-1.95381,-3.27504,10.54668
2.2770,-1.60007,-2.47128,10.53704
2.3108,-1.29594,-1.44666,10.30286
2.3456,-0.41748,-0.54974,9.79319
2.3788,0.23627,0.20248,9.00694
2.4142,0.80325,0.71468,8.27053
2.4512,0.95105,1.21592,7.60223
2.4807,0.93895,1.80220,6.84169
2.5150,1.16267,1.97143,6.04280
2.5499,1.10958,2.10001,5.27801
2.5831,1.08624,2.04629,4.58924
2.6169,1.00919,1.86994,3.95837
2.6511,0.64637,1.71775,3.32166
2.6855,0.52759,1.36701,2.73072
2.7191,0.45950,1.12691,2.19435
2.7529,0.30174,0.84370,1.71454
2.7873,0.20945,0.47699,1.28244
2.8215,0.08034,0.22242,0.94351
2.8554,-0.01454,-0.03410,0.68034
2.8896,-0.10254,-0.24676,0.45801
2.9235,-0.17370,-0.38887,0.29031
2.9573,-0.23503,-0.47685,0.16783
2.9914,-0.25625,-0.54555,0.07304
3.0255,-0.23836,-0.52795,0.01016
3.0601,-0.21191,-0.45957,-0.02133
3.0939,-0.25129,-0.37494,-0.04157
3.1271,-0.25660,-0.32745,-0.06093
3.1615,-0.23287,-0.28290,-0.09144
3.1955,-0.20201,-0.27564,-0.12884
3.2295,-0.15265,-0.28915,-0.16798
3.2654,-0.11283,-0.28782,-0.20141
3.2977,-0.08342,-0.27971,-0.21519
3.3316,-0.07896,-0.26807,-0.21588
3.3659,-0.05711,-0.23924,-0.19315
3.4002,-0.04793,-0.20390,-0.15992
3.4337,-0.05863,-0.17587,-0.14126
3.4677,-0.01724,-0.15777,-0.12491
3.5017,-0.01758,-0.12087,-0.10685
3.5355,-0.00616,-0.11679,-0.09372
3.5698,0.00618,-0.10538,-0.08181
3.6039,-0.00582,-0.07703,-0.05722
3.6384,-0.05442,-0.03661,-0.04733
3.6714,-0.06085,-0.05218,-0.04878
3.7060,-0.02661,-0.09365,-0.06355
3.7394,-0.02318,-0.10634,-0.09091
